,sent_index,sentence_length,root_word,root_index,entity_1_index,entity_2_index,entity_distance,no_words_before_entity_1,no_words_after_entity_2,entity_1_root_distance,entity_2_root_distance,entity 1 name,entity 2 name,entity_type_1,entity_type_2,entity_pos_1,entity_pos_2,entity_dep_1,entity_dep_2,entity_tag_1,entity_tag_2,shortest_distance,label
767,44.0,23,born,12,10,20,10,9,2,2,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,appos,compound-compound,NNP,NNP-NNP,7,0
768,44.0,23,born,12,10,20,10,9,2,2,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,appos,compound-compound,NNP,NNP-NNP,7,0
769,44.0,23,born,12,10,20,10,9,2,2,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,appos,compound-compound,NNP,NNP-NNP,7,0
770,44.0,23,born,12,10,20,10,9,2,2,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,appos,compound-compound,NNP,NNP-NNP,7,0
771,44.0,23,born,12,10,20,10,9,2,2,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,appos,compound-compound,NNP,NNP-NNP,7,0
772,44.0,23,born,12,10,20,10,9,2,2,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,appos,compound-compound,NNP,NNP-NNP,7,0
773,44.0,23,born,12,10,20,10,9,2,2,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,appos,compound-compound,NNP,NNP-NNP,7,0
774,44.0,23,born,12,10,20,10,9,2,2,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,appos,compound-compound,NNP,NNP-NNP,7,0
775,44.0,23,born,12,10,20,10,9,2,2,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,appos,compound-compound,NNP,NNP-NNP,7,0
776,44.0,23,born,12,10,20,10,9,2,2,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,appos,compound-compound,NNP,NNP-NNP,7,0
777,44.0,23,born,12,10,20,10,9,2,2,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,appos,compound-compound,NNP,NNP-NNP,7,0
778,44.0,23,born,12,10,20,10,9,2,2,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,appos,compound-compound,NNP,NNP-NNP,7,0
779,44.0,23,born,12,10,20,10,9,2,2,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,appos,compound-compound,NNP,NNP-NNP,7,0
780,45.0,22,born,4,3,12,9,2,9,1,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,3,0
781,45.0,22,born,4,3,12,9,2,9,1,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,3,0
782,45.0,22,born,4,3,12,9,2,9,1,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,3,0
783,45.0,22,born,4,3,12,9,2,9,1,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,3,0
784,45.0,22,born,4,3,12,9,2,9,1,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,3,0
785,45.0,22,born,4,3,12,9,2,9,1,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,3,0
786,45.0,22,born,4,3,12,9,2,9,1,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,3,0
787,45.0,22,born,4,3,12,9,2,9,1,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,3,0
788,45.0,22,born,4,3,12,9,2,9,1,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,3,0
789,45.0,22,born,4,3,12,9,2,9,1,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,3,0
790,45.0,22,born,4,3,12,9,2,9,1,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,3,0
791,45.0,22,born,4,3,12,9,2,9,1,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,3,0
792,45.0,22,born,4,3,12,9,2,9,1,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,3,0
793,45.0,22,born,4,3,12,9,2,9,1,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,3,0
794,45.0,22,born,4,3,12,9,2,9,1,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,3,0
795,45.0,22,born,4,3,12,9,2,9,1,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,3,0
796,45.0,22,born,4,3,12,9,2,9,1,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,3,0
797,45.0,22,born,4,3,12,9,2,9,1,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,3,0
798,45.0,22,born,4,3,12,9,2,9,1,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,3,0
799,45.0,22,born,4,3,12,9,2,9,1,8,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,3,0
800,46.0,18,born,8,1,13,12,0,4,7,5,Gershwin,New York,,-,PROPN,PROPN-PROPN,nsubjpass,compound-conj,NNP,NNP-NNP,5,0
801,46.0,18,born,8,1,13,12,0,4,7,5,Gershwin,New York,,-,PROPN,PROPN-PROPN,nsubjpass,compound-conj,NNP,NNP-NNP,5,0
802,47.0,27,are,22,14,19,5,13,7,8,-3,Kafka,Prague,,,PROPN,PROPN,poss,pobj,NNP,NNP,10,0
803,47.0,27,are,22,14,19,5,13,7,8,-3,Kafka,Prague,,,PROPN,PROPN,poss,pobj,NNP,NNP,10,0
804,47.0,27,are,22,14,19,5,13,7,8,-3,Kafka,Prague,,,PROPN,PROPN,poss,pobj,NNP,NNP,10,0
805,48.0,14,born,5,3,11,8,2,2,2,6,Franz Kafka,Prague,-,,PROPN-PROPN,PROPN,compound-nsubjpass,pobj,NNP-NNP,NNP,2,0
806,48.0,14,born,5,3,11,8,2,2,2,6,Franz Kafka,Prague,-,,PROPN-PROPN,PROPN,compound-nsubjpass,pobj,NNP-NNP,NNP,2,0
807,48.0,14,born,5,3,11,8,2,2,2,6,Franz Kafka,Prague,-,,PROPN-PROPN,PROPN,compound-nsubjpass,pobj,NNP-NNP,NNP,2,0
808,48.0,14,born,5,3,11,8,2,2,2,6,Franz Kafka,Prague,-,,PROPN-PROPN,PROPN,compound-nsubjpass,pobj,NNP-NNP,NNP,2,0
809,48.0,14,born,5,3,11,8,2,2,2,6,Franz Kafka,Prague,-,,PROPN-PROPN,PROPN,compound-nsubjpass,pobj,NNP-NNP,NNP,2,0
810,48.0,14,born,5,3,11,8,2,2,2,6,Franz Kafka,Prague,-,,PROPN-PROPN,PROPN,compound-nsubjpass,pobj,NNP-NNP,NNP,2,0
811,48.0,14,born,5,3,11,8,2,2,2,6,Franz Kafka,Prague,-,,PROPN-PROPN,PROPN,compound-nsubjpass,pobj,NNP-NNP,NNP,2,0
812,48.0,14,born,5,3,11,8,2,2,2,6,Franz Kafka,Prague,-,,PROPN-PROPN,PROPN,compound-nsubjpass,pobj,NNP-NNP,NNP,2,0
813,48.0,14,born,5,3,11,8,2,2,2,6,Franz Kafka,Prague,-,,PROPN-PROPN,PROPN,compound-nsubjpass,pobj,NNP-NNP,NNP,2,0
814,48.0,14,born,5,3,11,8,2,2,2,6,Franz Kafka,Prague,-,,PROPN-PROPN,PROPN,compound-nsubjpass,pobj,NNP-NNP,NNP,2,0
815,48.0,14,born,5,3,11,8,2,2,2,6,Franz Kafka,Prague,-,,PROPN-PROPN,PROPN,compound-nsubjpass,pobj,NNP-NNP,NNP,2,0
816,48.0,14,born,5,3,11,8,2,2,2,6,Franz Kafka,Prague,-,,PROPN-PROPN,PROPN,compound-nsubjpass,pobj,NNP-NNP,NNP,2,0
817,48.0,14,born,5,3,11,8,2,2,2,6,Franz Kafka,Prague,-,,PROPN-PROPN,PROPN,compound-nsubjpass,pobj,NNP-NNP,NNP,2,0
818,48.0,14,born,5,3,11,8,2,2,2,6,Franz Kafka,Prague,-,,PROPN-PROPN,PROPN,compound-nsubjpass,pobj,NNP-NNP,NNP,2,0
819,48.0,14,born,5,3,11,8,2,2,2,6,Franz Kafka,Prague,-,,PROPN-PROPN,PROPN,compound-nsubjpass,pobj,NNP-NNP,NNP,2,0
820,48.0,14,born,5,3,11,8,2,2,2,6,Franz Kafka,Prague,-,,PROPN-PROPN,PROPN,compound-nsubjpass,pobj,NNP-NNP,NNP,2,0
821,48.0,14,born,5,3,11,8,2,2,2,6,Franz Kafka,Prague,-,,PROPN-PROPN,PROPN,compound-nsubjpass,pobj,NNP-NNP,NNP,2,0
822,48.0,14,born,5,3,11,8,2,2,2,6,Franz Kafka,Prague,-,,PROPN-PROPN,PROPN,compound-nsubjpass,pobj,NNP-NNP,NNP,2,0
823,48.0,14,born,5,3,11,8,2,2,2,6,Franz Kafka,Prague,-,,PROPN-PROPN,PROPN,compound-nsubjpass,pobj,NNP-NNP,NNP,2,0
824,48.0,14,born,5,3,11,8,2,2,2,6,Franz Kafka,Prague,-,,PROPN-PROPN,PROPN,compound-nsubjpass,pobj,NNP-NNP,NNP,2,0
825,48.0,14,born,5,3,11,8,2,2,2,6,Franz Kafka,Prague,-,,PROPN-PROPN,PROPN,compound-nsubjpass,pobj,NNP-NNP,NNP,2,0
826,48.0,14,born,5,3,11,8,2,2,2,6,Franz Kafka,Prague,-,,PROPN-PROPN,PROPN,compound-nsubjpass,pobj,NNP-NNP,NNP,2,0
827,48.0,14,born,5,3,11,8,2,2,2,6,Franz Kafka,Prague,-,,PROPN-PROPN,PROPN,compound-nsubjpass,pobj,NNP-NNP,NNP,2,0
828,48.0,14,born,5,3,11,8,2,2,2,6,Franz Kafka,Prague,-,,PROPN-PROPN,PROPN,compound-nsubjpass,pobj,NNP-NNP,NNP,2,0
829,48.0,14,born,5,3,11,8,2,2,2,6,Franz Kafka,Prague,-,,PROPN-PROPN,PROPN,compound-nsubjpass,pobj,NNP-NNP,NNP,2,0
830,49.0,21,born,4,3,12,9,2,8,1,8,Chaplin,London,,,PROPN,PROPN,nsubjpass,pobj,NNP,NNP,6,0
831,49.0,21,born,4,3,12,9,2,8,1,8,Chaplin,London,,,PROPN,PROPN,nsubjpass,pobj,NNP,NNP,6,0
832,49.0,21,born,4,3,12,9,2,8,1,8,Chaplin,London,,,PROPN,PROPN,nsubjpass,pobj,NNP,NNP,6,0
833,49.0,21,born,4,3,12,9,2,8,1,8,Chaplin,London,,,PROPN,PROPN,nsubjpass,pobj,NNP,NNP,6,0
834,49.0,21,born,4,3,12,9,2,8,1,8,Chaplin,London,,,PROPN,PROPN,nsubjpass,pobj,NNP,NNP,6,0
835,49.0,21,born,4,3,12,9,2,8,1,8,Chaplin,London,,,PROPN,PROPN,nsubjpass,pobj,NNP,NNP,6,0
836,49.0,21,born,4,3,12,9,2,8,1,8,Chaplin,London,,,PROPN,PROPN,nsubjpass,pobj,NNP,NNP,6,0
837,49.0,21,born,4,3,12,9,2,8,1,8,Chaplin,London,,,PROPN,PROPN,nsubjpass,pobj,NNP,NNP,6,0
838,49.0,21,born,4,3,12,9,2,8,1,8,Chaplin,London,,,PROPN,PROPN,nsubjpass,pobj,NNP,NNP,6,0
839,49.0,21,born,4,3,12,9,2,8,1,8,Chaplin,London,,,PROPN,PROPN,nsubjpass,pobj,NNP,NNP,6,0
840,49.0,21,born,4,3,12,9,2,8,1,8,Chaplin,London,,,PROPN,PROPN,nsubjpass,pobj,NNP,NNP,6,0
841,49.0,21,born,4,3,12,9,2,8,1,8,Chaplin,London,,,PROPN,PROPN,nsubjpass,pobj,NNP,NNP,6,0
842,50.0,38,was,15,1,13,12,0,24,14,-2,Charlie Chaplin,London,-,,PROPN-PROPN,PROPN,compound-poss,pobj,NNP-NNP,NNP,4,0
843,50.0,38,was,15,1,13,12,0,24,14,-2,Charlie Chaplin,London,-,,PROPN-PROPN,PROPN,compound-poss,pobj,NNP-NNP,NNP,4,0
844,50.0,38,was,15,1,13,12,0,24,14,-2,Charlie Chaplin,London,-,,PROPN-PROPN,PROPN,compound-poss,pobj,NNP-NNP,NNP,4,0
845,50.0,38,was,15,1,13,12,0,24,14,-2,Charlie Chaplin,London,-,,PROPN-PROPN,PROPN,compound-poss,pobj,NNP-NNP,NNP,4,0
846,50.0,38,was,15,1,13,12,0,24,14,-2,Charlie Chaplin,London,-,,PROPN-PROPN,PROPN,compound-poss,pobj,NNP-NNP,NNP,4,0
847,50.0,38,was,15,1,13,12,0,24,14,-2,Charlie Chaplin,London,-,,PROPN-PROPN,PROPN,compound-poss,pobj,NNP-NNP,NNP,4,0
848,50.0,38,was,15,1,13,12,0,24,14,-2,Charlie Chaplin,London,-,,PROPN-PROPN,PROPN,compound-poss,pobj,NNP-NNP,NNP,4,0
849,50.0,38,was,15,1,13,12,0,24,14,-2,Charlie Chaplin,London,-,,PROPN-PROPN,PROPN,compound-poss,pobj,NNP-NNP,NNP,4,0
850,50.0,38,was,15,1,13,12,0,24,14,-2,Charlie Chaplin,London,-,,PROPN-PROPN,PROPN,compound-poss,pobj,NNP-NNP,NNP,4,0
851,50.0,38,was,15,1,13,12,0,24,14,-2,Charlie Chaplin,London,-,,PROPN-PROPN,PROPN,compound-poss,pobj,NNP-NNP,NNP,4,0
852,50.0,38,was,15,1,13,12,0,24,14,-2,Charlie Chaplin,London,-,,PROPN-PROPN,PROPN,compound-poss,pobj,NNP-NNP,NNP,4,0
853,50.0,38,was,15,1,13,12,0,24,14,-2,Charlie Chaplin,London,-,,PROPN-PROPN,PROPN,compound-poss,pobj,NNP-NNP,NNP,4,0
854,51.0,8,is,2,1,5,4,0,2,1,3,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-compound,NNP-NNP,NNP-NNP,3,0
855,51.0,8,is,2,1,5,4,0,2,1,3,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-compound,NNP-NNP,NNP-NNP,3,0
856,51.0,8,is,2,1,5,4,0,2,1,3,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-compound,NNP-NNP,NNP-NNP,3,0
857,51.0,8,is,2,1,5,4,0,2,1,3,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-compound,NNP-NNP,NNP-NNP,3,0
858,51.0,8,is,2,1,5,4,0,2,1,3,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-compound,NNP-NNP,NNP-NNP,3,0
859,51.0,8,is,2,1,5,4,0,2,1,3,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-compound,NNP-NNP,NNP-NNP,3,0
860,51.0,8,is,2,1,5,4,0,2,1,3,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-compound,NNP-NNP,NNP-NNP,3,0
861,51.0,8,is,2,1,5,4,0,2,1,3,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-compound,NNP-NNP,NNP-NNP,3,0
862,51.0,8,is,2,1,5,4,0,2,1,3,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-compound,NNP-NNP,NNP-NNP,3,0
863,51.0,8,is,2,1,5,4,0,2,1,3,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-compound,NNP-NNP,NNP-NNP,3,0
864,51.0,8,is,2,1,5,4,0,2,1,3,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-compound,NNP-NNP,NNP-NNP,3,0
865,51.0,8,is,2,1,5,4,0,2,1,3,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-compound,NNP-NNP,NNP-NNP,3,0
866,51.0,8,is,2,1,5,4,0,2,1,3,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-compound,NNP-NNP,NNP-NNP,3,0
867,51.0,8,is,2,1,5,4,0,2,1,3,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-compound,NNP-NNP,NNP-NNP,3,0
868,51.0,8,is,2,1,5,4,0,2,1,3,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-compound,NNP-NNP,NNP-NNP,3,0
869,51.0,8,is,2,1,5,4,0,2,1,3,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-compound,NNP-NNP,NNP-NNP,3,0
870,51.0,8,is,2,1,5,4,0,2,1,3,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-compound,NNP-NNP,NNP-NNP,3,0
871,51.0,8,is,2,1,5,4,0,2,1,3,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-compound,NNP-NNP,NNP-NNP,3,0
872,51.0,8,is,2,1,5,4,0,2,1,3,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-compound,NNP-NNP,NNP-NNP,3,0
873,51.0,8,is,2,1,5,4,0,2,1,3,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-compound,NNP-NNP,NNP-NNP,3,0
874,52.0,34,....s,0,12,21,9,11,12,-12,21,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-npadvmod,NNP-NNP,NNP-NNP,-1,0
875,52.0,34,....s,0,12,21,9,11,12,-12,21,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-npadvmod,NNP-NNP,NNP-NNP,-1,0
876,52.0,34,....s,0,12,21,9,11,12,-12,21,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-npadvmod,NNP-NNP,NNP-NNP,-1,0
877,52.0,34,....s,0,12,21,9,11,12,-12,21,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-npadvmod,NNP-NNP,NNP-NNP,-1,0
878,52.0,34,....s,0,12,21,9,11,12,-12,21,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-npadvmod,NNP-NNP,NNP-NNP,-1,0
879,52.0,34,....s,0,12,21,9,11,12,-12,21,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-npadvmod,NNP-NNP,NNP-NNP,-1,0
880,52.0,34,....s,0,12,21,9,11,12,-12,21,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-npadvmod,NNP-NNP,NNP-NNP,-1,0
881,52.0,34,....s,0,12,21,9,11,12,-12,21,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-npadvmod,NNP-NNP,NNP-NNP,-1,0
882,52.0,34,....s,0,12,21,9,11,12,-12,21,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-npadvmod,NNP-NNP,NNP-NNP,-1,0
883,52.0,34,....s,0,12,21,9,11,12,-12,21,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-npadvmod,NNP-NNP,NNP-NNP,-1,0
884,52.0,34,....s,0,12,21,9,11,12,-12,21,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-npadvmod,NNP-NNP,NNP-NNP,-1,0
885,52.0,34,....s,0,12,21,9,11,12,-12,21,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-npadvmod,NNP-NNP,NNP-NNP,-1,0
886,52.0,34,....s,0,12,21,9,11,12,-12,21,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-npadvmod,NNP-NNP,NNP-NNP,-1,0
887,52.0,34,....s,0,12,21,9,11,12,-12,21,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-npadvmod,NNP-NNP,NNP-NNP,-1,0
888,52.0,34,....s,0,12,21,9,11,12,-12,21,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-npadvmod,NNP-NNP,NNP-NNP,-1,0
889,52.0,34,....s,0,12,21,9,11,12,-12,21,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-npadvmod,NNP-NNP,NNP-NNP,-1,0
890,52.0,34,....s,0,12,21,9,11,12,-12,21,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-npadvmod,NNP-NNP,NNP-NNP,-1,0
891,52.0,34,....s,0,12,21,9,11,12,-12,21,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-npadvmod,NNP-NNP,NNP-NNP,-1,0
892,52.0,34,....s,0,12,21,9,11,12,-12,21,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-npadvmod,NNP-NNP,NNP-NNP,-1,0
893,52.0,34,....s,0,12,21,9,11,12,-12,21,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-npadvmod,NNP-NNP,NNP-NNP,-1,0
894,53.0,14,had,3,2,12,10,1,1,1,9,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,5,0
895,53.0,14,had,3,2,12,10,1,1,1,9,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,5,0
896,53.0,14,had,3,2,12,10,1,1,1,9,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,5,0
897,53.0,14,had,3,2,12,10,1,1,1,9,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,5,0
898,53.0,14,had,3,2,12,10,1,1,1,9,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,5,0
899,53.0,14,had,3,2,12,10,1,1,1,9,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,5,0
900,53.0,14,had,3,2,12,10,1,1,1,9,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,5,0
901,53.0,14,had,3,2,12,10,1,1,1,9,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,5,0
902,53.0,14,had,3,2,12,10,1,1,1,9,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,5,0
903,53.0,14,had,3,2,12,10,1,1,1,9,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,5,0
904,53.0,14,had,3,2,12,10,1,1,1,9,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,5,0
905,53.0,14,had,3,2,12,10,1,1,1,9,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,5,0
906,53.0,14,had,3,2,12,10,1,1,1,9,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,5,0
907,53.0,14,had,3,2,12,10,1,1,1,9,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,5,0
908,53.0,14,had,3,2,12,10,1,1,1,9,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,5,0
909,53.0,14,had,3,2,12,10,1,1,1,9,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,5,0
910,53.0,14,had,3,2,12,10,1,1,1,9,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,5,0
911,53.0,14,had,3,2,12,10,1,1,1,9,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,5,0
912,53.0,14,had,3,2,12,10,1,1,1,9,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,5,0
913,53.0,14,had,3,2,12,10,1,1,1,9,Andre Agassi,Las Vegas,-,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,5,0
914,54.0,20,born,3,6,18,12,5,1,-3,15,Gershwin,New York,,-,PROPN,PROPN-PROPN,oprd,compound-appos,NNP,NNP-NNP,6,0
915,54.0,20,born,3,6,18,12,5,1,-3,15,Gershwin,New York,,-,PROPN,PROPN-PROPN,oprd,compound-appos,NNP,NNP-NNP,6,0
916,55.0,13,born,4,3,11,8,2,1,1,7,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,3,0
917,55.0,13,born,4,3,11,8,2,1,1,7,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,3,0
918,55.0,13,born,4,3,11,8,2,1,1,7,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,3,0
919,55.0,13,born,4,3,11,8,2,1,1,7,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,3,0
920,55.0,13,born,4,3,11,8,2,1,1,7,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,3,0
921,55.0,13,born,4,3,11,8,2,1,1,7,Agassi,Las Vegas,,-,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,3,0
