,sent_index,sentence_length,root_word,root_index,entity_1_index,entity_2_index,entity_distance,no_words_before_entity_1,no_words_after_entity_2,entity_1_root_distance,entity_2_root_distance,entity 1 name,entity 2 name,entity_type_1,entity_type_2,entity_pos_1,entity_pos_2,entity_dep_1,entity_dep_2,entity_tag_1,entity_tag_2,shortest_distance,label
1103,60349.0,24,told,15,14,4,-10,13,19,1,-11,Raul Castro,Fidel Castro,PERSON-PERSON,PERSON-PERSON,PROPN-PROPN,PROPN-PROPN,compound-appos,compound-nsubj,NNP-NNP,NNP-NNP,4,1
1104,1799.0,30,nominated,11,1,1,0,0,28,10,-10,Remy Ma,Remy Smith,PERSON-PERSON,PERSON-PERSON,PROPN-PROPN,PROPN-PROPN,compound-nsubjpass,compound-attr,NNP-NNP,NNP-NNP,0,1
1105,3146.0,31,Ma,1,1,1,0,0,29,0,0,Remy Ma,Remy Smith,PERSON-PERSON,PERSON-PERSON,PROPN-PROPN,PROPN-PROPN,compound-ROOT,compound-attr,NNP-NNP,NNP-NNP,0,1
1106,5317.0,21,charged,11,1,1,0,0,19,10,-10,Remy Ma,Remy Smith,PERSON-PERSON,PERSON-PERSON,PROPN-PROPN,PROPN-PROPN,compound-nsubjpass,compound-attr,NNP-NNP,NNP-NNP,0,1
1107,16466.0,35,said,6,8,8,0,7,26,-2,2,Remy Ma,Remy Smith,PERSON-PERSON,PERSON-PERSON,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-attr,NNP-NNP,NNP-NNP,0,1
1108,17624.0,21,charged,14,2,2,0,1,18,12,-12,Remy Ma,Remy Smith,PERSON-PERSON,PERSON-PERSON,PROPN-PROPN,PROPN-PROPN,compound-nsubjpass,compound-attr,NNP-NNP,NNP-NNP,0,1
1109,36054.0,33,said,1,7,7,0,6,25,-6,6,Remy Ma,Remy Smith,PERSON-PERSON,PERSON-PERSON,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-attr,NNP-NNP,NNP-NNP,0,1
1110,56354.0,35,convicted,11,1,1,0,0,33,10,-10,Remy Ma,Remy Smith,PERSON-PERSON,PERSON-PERSON,PROPN-PROPN,PROPN-PROPN,compound-nsubjpass,compound-attr,NNP-NNP,NNP-NNP,0,1
1111,59814.0,26,faces,10,1,1,0,0,24,9,-9,Remy Ma,Remy Smith,PERSON-PERSON,PERSON-PERSON,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-attr,NNP-NNP,NNP-NNP,0,1
1112,1809.0,46,stated,1,11,1,-10,10,44,-10,0,AMA,She,ORGANIZATION,PERSON,PROPN,PRON,poss,nsubj,NNP,PRP,4,1
1113,1811.0,10,married,4,1,3,2,0,6,3,-1,Jeremy,Andrew,PERSON,PERSON,PROPN,PROPN,nsubj,conj,NNP,NNP,3,1
1114,1818.0,43,is,6,19,26,7,18,16,-13,20,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,appos,NNP-NNP-NNP,NNP,2,1
1115,2878.0,24,said,7,19,23,4,18,0,-12,16,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,3,1
1116,5884.0,16,lifts,1,8,12,4,7,3,-7,11,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,4,1
1117,8429.0,27,affected,9,19,26,7,18,0,-10,17,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,appos,NNP-NNP-NNP,NNP,6,1
1118,8545.0,23,lifts,1,8,12,4,7,10,-7,11,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,4,1
1119,10192.0,12,reach,3,5,9,4,4,2,-2,6,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-dobj,pobj,NNP-NNP-NNP,NNP,3,1
1120,11070.0,39,are,5,27,31,4,26,7,-22,26,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,4,1
1121,15209.0,29,landed,2,15,19,4,14,9,-13,17,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,4,1
1122,15285.0,29,aim,4,12,16,4,11,12,-8,12,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,6,1
1123,19919.0,33,prevented,26,20,24,4,19,8,6,-2,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,8,1
1124,23052.0,44,scheduled,21,32,36,4,31,7,-11,15,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,6,1
1125,24089.0,50,suffered,11,44,48,4,43,1,-33,37,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,4,1
1126,24241.0,42,rocket,3,37,41,4,36,0,-34,38,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,4,1
1127,24749.0,32,arrive,11,15,19,4,14,12,-4,8,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,5,1
1128,25550.0,30,landed,5,9,13,4,8,16,-4,8,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,4,1
1129,26733.0,36,outline,9,31,35,4,30,0,-22,26,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,3,1
1130,32302.0,43,said,8,17,21,4,16,21,-9,13,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,3,1
1131,39131.0,25,forced,2,13,17,4,12,7,-11,15,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,appos,NNP-NNP-NNP,NNP,5,1
1132,39585.0,15,cleared,2,10,14,4,9,0,-8,12,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,5,1
1133,41882.0,35,lifted,4,11,15,4,10,19,-7,11,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,4,1
1134,42830.0,37,WASHINGTON,0,20,24,4,19,12,-20,24,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,5,1
1135,43015.0,28,pad,5,10,14,4,9,13,-5,9,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,5,1
1136,43958.0,52,be,16,9,13,4,8,38,7,-3,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,5,1
1137,44037.0,30,notified,4,10,14,4,9,15,-6,10,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,2,1
1138,46787.0,29,launched,1,4,11,7,3,17,-3,10,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,appos,NNP-NNP-NNP,NNP,4,1
1139,51390.0,29,lifted,4,19,23,4,18,5,-15,19,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,4,1
1140,51451.0,38,estimate,5,8,2,-6,7,35,-3,-3,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-nsubj,pobj,NNP-NNP-NNP,NNP,4,1
1141,62519.0,43,scheduled,19,25,32,7,24,10,-6,13,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,appos,NNP-NNP-NNP,NNP,6,1
1142,64487.0,41,pulls,7,36,40,4,35,0,-29,33,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,3,1
1143,67053.0,17,scheduled,3,12,16,4,11,0,-9,13,Kennedy Space Center,Florida,ORGANIZATION-ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,5,1
1144,1825.0,51,said,12,2,8,6,1,42,10,-4,Ali Akbar Salehi,ambassador,PERSON-PERSON-PERSON,TITLE,PROPN-PROPN-PROPN,NOUN,compound-compound-nsubj,appos,NNP-NNP-NNP,NN,3,1
1145,22630.0,31,walked,15,12,7,-5,11,23,3,-8,Ali Akbar Salehi,ambassador,PERSON-PERSON-PERSON,TITLE,PROPN-PROPN-PROPN,NOUN,compound-compound-appos,nsubj,NNP-NNP-NNP,NN,3,1
1146,27255.0,64,admits,1,15,21,6,14,42,-14,20,Ali Akbar Salehi,ambassador,PERSON-PERSON-PERSON,TITLE,PROPN-PROPN-PROPN,NOUN,compound-compound-pobj,appos,NNP-NNP-NNP,NN,3,1
1147,61930.0,51,told,28,25,21,-4,24,29,3,-7,Ali Akbar Salehi,ambassador,PERSON-PERSON-PERSON,TITLE,PROPN-PROPN-PROPN,NOUN,compound-compound-pobj,pobj,NNP-NNP-NNP,NN,2,1
1148,1849.0,29,avoided,10,2,24,22,1,4,8,14,Australian Broadcasting Corporation,ABC,ORGANIZATION-ORGANIZATION-ORGANIZATION,ORGANIZATION,PROPN-PROPN-PROPN,PROPN,compound-compound-appos,compound,NNP-NNP-NNP,NNP,4,1
1149,7079.0,25,killed,6,16,20,4,15,4,-10,14,Australian Broadcasting Corporation,ABC,ORGANIZATION-ORGANIZATION-ORGANIZATION,ORGANIZATION,PROPN-PROPN-PROPN,PROPN,compound-compound-appos,compound,NNP-NNP-NNP,NNP,3,1
1150,18702.0,19,told,4,7,11,4,6,7,-3,7,Australian Broadcasting Corporation,ABC,ORGANIZATION-ORGANIZATION-ORGANIZATION,ORGANIZATION,PROPN-PROPN-PROPN,PROPN,compound-compound-dobj,compound,NNP-NNP-NNP,NNP,4,1
1151,30067.0,53,is,6,39,43,4,38,9,-33,37,Australian Broadcasting Corporation,ABC,ORGANIZATION-ORGANIZATION-ORGANIZATION,ORGANIZATION,PROPN-PROPN-PROPN,PROPN,compound-compound-appos,compound,NNP-NNP-NNP,NNP,2,1
1152,32022.0,39,-LSB-,0,12,4,-8,11,34,-12,4,Australian Broadcasting Corporation,ABC,ORGANIZATION-ORGANIZATION-ORGANIZATION,ORGANIZATION,PROPN-PROPN-PROPN,PROPN,compound-compound-appos,appos,NNP-NNP-NNP,NNP,2,1
1153,43928.0,32,gave,11,24,28,4,23,3,-13,17,Australian Broadcasting Corporation,ABC,ORGANIZATION-ORGANIZATION-ORGANIZATION,ORGANIZATION,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,compound,NNP-NNP-NNP,NNP,5,1
1154,57358.0,23,raised,20,14,18,4,13,4,6,-2,Australian Broadcasting Corporation,ABC,ORGANIZATION-ORGANIZATION-ORGANIZATION,ORGANIZATION,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,compound,NNP-NNP-NNP,NNP,6,1
1155,62137.0,28,Corporation,2,1,5,4,0,22,1,3,Australian Broadcasting Corporation,ABC,ORGANIZATION-ORGANIZATION-ORGANIZATION,ORGANIZATION,PROPN-PROPN-PROPN,PROPN,amod-compound-ROOT,compound,NNP-NNP-NNP,NNP,3,1
1156,1856.0,18,Nottingham-Spirk,0,1,3,2,0,14,-1,3,Nottingham-Spirk,http://wwwns-designcom/,ORGANIZATION,URL,ADJ,INTJ,ROOT,punct,JJ,UH,2,1
1157,1863.0,38,DEROUNIAN,2,1,31,30,0,6,1,29,STEVEN B DEROUNIAN,Texas,PERSON-PERSON-PERSON,STATE_OR_PROVINCE,PROPN-PROPN-PROPN,PROPN,compound-compound-ROOT,pobj,NNP-NNP-NNP,NNP,6,1
1158,1864.0,42,wants,26,7,10,3,6,31,19,-16,Barnes Foundation,Pennsylvania,ORGANIZATION-ORGANIZATION,STATE_OR_PROVINCE,PROPN-PROPN,PROPN,compound-dobj,pobj,NNP-NNP,NNP,1,1
1159,1869.0,43,founded,7,1,5,4,0,37,6,-2,Wildmon,Methodist,PERSON,RELIGION,PROPN,ADJ,nsubj,compound,NNP,JJ,2,1
1160,1893.0,23,said,21,12,4,-8,11,18,9,-17,PRCA,Troy,ORGANIZATION,PERSON,PROPN,PROPN,pobj,poss,NNP,NNP,4,1
1161,1894.0,43,meet,13,19,17,-2,18,25,-6,4,Ali Larijani,Iranian,PERSON-PERSON,NATIONALITY,PROPN-PROPN,ADJ,compound-pobj,amod,NNP-NNP,JJ,1,1
1162,12407.0,34,said,32,25,23,-2,24,10,7,-9,Ali Larijani,Iranian,PERSON-PERSON,NATIONALITY,PROPN-PROPN,ADJ,compound-conj,amod,NNP-NNP,JJ,2,1
1163,30085.0,26,said,23,22,16,-6,21,9,1,-7,Ali Larijani,Iranian,PERSON-PERSON,NATIONALITY,PROPN-PROPN,ADJ,compound-nsubj,amod,NNP-NNP,JJ,7,1
1164,53851.0,28,said,5,4,1,-3,3,26,1,-4,Ali Larijani,Iranian,PERSON-PERSON,NATIONALITY,PROPN-PROPN,ADJ,compound-nsubj,amod,NNP-NNP,JJ,2,1
1165,63009.0,34,said,23,22,14,-8,21,19,1,-9,Ali Larijani,Iranian,PERSON-PERSON,NATIONALITY,PROPN-PROPN,ADJ,compound-conj,amod,NNP-NNP,JJ,2,1
1166,67574.0,36,warned,33,32,30,-2,31,5,1,-3,Ali Larijani,Iranian,PERSON-PERSON,NATIONALITY,PROPN-PROPN,ADJ,compound-nsubj,amod,NNP-NNP,JJ,1,1
1167,1896.0,36,boss,29,12,31,19,11,4,17,2,Blackburn Rovers,Paul Ince,ORGANIZATION-ORGANIZATION,PERSON-PERSON,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-dobj,NNP-NNPS,NNP-NNP,5,1
1168,10724.0,47,Football,4,10,45,35,9,1,-6,41,Blackburn Rovers,Paul Ince,ORGANIZATION-ORGANIZATION,PERSON-PERSON,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-dobj,NNP-NNPS,NNP-NNP,5,1
1169,37200.0,33,said,5,1,4,3,0,28,4,-1,Blackburn Rovers,Paul Ince,ORGANIZATION-ORGANIZATION,PERSON-PERSON,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-nsubj,NNP-NNP,NNP-NNP,2,1
1170,52093.0,24,announced,2,1,8,7,0,15,1,6,Blackburn Rovers,Paul Ince,ORGANIZATION-ORGANIZATION,PERSON-PERSON,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-dobj,NNP-NNP,NNP-NNP,3,1
1171,1904.0,20,was,7,1,4,3,0,15,6,-3,Her,Gaius C. Bolin,PERSON,PERSON-PERSON-PERSON,DET,PROPN-PROPN-PROPN,poss,compound-compound-appos,PRP$,NNP-NNP-NNP,2,1
1172,1906.0,20,said,18,6,15,9,5,4,12,-3,Yoadimnadji,Chad,PERSON,COUNTRY,NOUN,PROPN,dobj,pobj,NNS,NNP,5,1
1173,64054.0,24,hailed,1,1,9,8,0,14,0,8,Yoadimnadji,Chad,PERSON,COUNTRY,NOUN,PROPN,nsubj,pobj,NNS,NNP,5,1
1174,1908.0,38,------,0,8,6,-2,7,31,-8,6,Parren Mitchell,1922,PERSON-PERSON,DATE,PROPN-PROPN,NUM,compound-nsubj,pobj,NNP-NNP,CD,2,1
1175,44202.0,37,was,8,7,5,-2,6,31,1,-3,Parren Mitchell,1922,PERSON-PERSON,DATE,PROPN-PROPN,NUM,compound-nsubj,pobj,NNP-NNP,CD,2,1
1176,1909.0,11,was,1,1,8,7,0,2,0,7,He,Mary M Anderson,PERSON,PERSON-PERSON-PERSON,PRON,PROPN-PROPN-PROPN,nsubj,compound-compound-conj,PRP,NNP-NNP-NNP,5,1
1177,1913.0,33,expressed,12,2,9,7,1,23,10,-3,Carolyn Maloney,House Financial Services Committee,PERSON-PERSON,ORGANIZATION-ORGANIZATION-ORGANIZATION-ORGANIZATION,PROPN-PROPN,PROPN-PROPN-PROPN-PROPN,compound-nsubj,compound-compound-compound-pobj,NNP-NNP,NNP-NNP-NNPS-NNP,5,1
1178,45644.0,33,expressed,12,2,9,7,1,23,10,-3,Carolyn Maloney,House Financial Services Committee,PERSON-PERSON,ORGANIZATION-ORGANIZATION-ORGANIZATION-ORGANIZATION,PROPN-PROPN,PROPN-PROPN-PROPN-PROPN,compound-nsubj,compound-compound-compound-pobj,NNP-NNP,NNP-NNP-NNPS-NNP,5,1
1179,1914.0,33,has,5,4,14,10,3,18,1,9,Paul Sculfor,she,PERSON-PERSON,PERSON,PROPN-PROPN,PRON,compound-dobj,nsubj,NNP-NNP,PRP,5,1
1180,1929.0,31,worked,1,28,13,-15,27,17,-27,12,Old Lane Partners,he,ORGANIZATION-ORGANIZATION-ORGANIZATION,PERSON,PROPN-PROPN-PROPN,PRON,compound-compound-dobj,nsubj,NNP-NNP-NNPS,PRP,6,1
1181,24660.0,29,paid,4,13,20,7,12,8,-9,16,Old Lane Partners,he,ORGANIZATION-ORGANIZATION-ORGANIZATION,PERSON,PROPN-PROPN-PROPN,PRON,compound-compound-dobj,nsubj,NNP-NNP-NNPS,PRP,3,1
1182,39958.0,32,worked,1,29,16,-13,28,15,-28,15,Old Lane Partners,he,ORGANIZATION-ORGANIZATION-ORGANIZATION,PERSON,PROPN-PROPN-PROPN,PRON,compound-compound-dobj,nsubj,NNP-NNP-NNPS,PRP,6,1
1183,1933.0,21,said,18,17,15,-2,16,5,1,-3,William Anderson,Police Chief,PERSON-PERSON,TITLE-TITLE,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-compound,NNP-NNP,NNP-NNP,3,1
1184,1934.0,16,represented,2,8,14,6,7,1,-6,12,Central American Parliament,Guatemala,ORGANIZATION-ORGANIZATION-ORGANIZATION,CITY,ADJ-PROPN-PROPN,PROPN,compound-compound-pobj,compound,JJ-NNP-NNP,NNP,6,1
1185,29053.0,27,found,18,10,16,6,9,10,8,-2,Central American Parliament,Guatemala,ORGANIZATION-ORGANIZATION-ORGANIZATION,COUNTRY,ADJ-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,JJ-NNP-NNP,NNP,7,1
1186,39999.0,22,set,12,2,9,7,1,12,10,-3,Central American Parliament,Guatemala,ORGANIZATION-ORGANIZATION-ORGANIZATION,COUNTRY,ADJ-PROPN-PROPN,PROPN,compound-compound-nsubjpass,compound,JJ-NNP-NNP,NNP,5,1
1187,44891.0,52,said,50,19,38,19,18,13,31,-12,Central American Parliament,Guatemala,ORGANIZATION-ORGANIZATION-ORGANIZATION,ORGANIZATION,ADJ-PROPN-PROPN,PROPN,compound-compound-pobj,conj,JJ-NNP-NNP,NNP,20,1
1188,65074.0,39,found,30,20,1,-19,19,37,10,-29,Central American Parliament,Guatemala,ORGANIZATION-ORGANIZATION-ORGANIZATION,COUNTRY,ADJ-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,JJ-NNP-NNP,NNP,10,1
1189,1941.0,44,announced,14,13,11,-2,12,32,1,-3,Ahmad Qattan,Arab League,PERSON-PERSON,ORGANIZATION-ORGANIZATION,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-compound,NNP-NNP,NNP-NNP,1,1
1190,20251.0,46,DAMASCUS,0,13,8,-5,12,37,-13,8,Ahmad Qattan,Arab League,PERSON-PERSON,ORGANIZATION-ORGANIZATION,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-compound,NNP-NNP,NNP-NNP,4,1
1191,22423.0,45,said,12,11,6,-5,10,38,1,-6,Ahmad Qattan,Arab League,PERSON-PERSON,ORGANIZATION-ORGANIZATION,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-compound,NNP-NNP,NNP-NNP,4,1
1192,32997.0,44,said,12,11,9,-2,10,34,1,-3,Ahmad Qattan,Arab League,PERSON-PERSON,ORGANIZATION-ORGANIZATION,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-compound,NNP-NNP,NNP-NNP,1,1
1193,34455.0,36,represented,3,34,31,-3,33,4,-31,28,Ahmad Qattan,Arab League,PERSON-PERSON,ORGANIZATION-ORGANIZATION,PROPN-PROPN,PROPN-PROPN,compound-dobj,compound-compound,NNP-NNP,NNP-NNP,2,1
1194,37084.0,26,said,11,9,6,-3,8,19,2,-5,Ahmad Qattan,Arab League,PERSON-PERSON,ORGANIZATION-ORGANIZATION,PROPN-PROPN,PROPN-PROPN,compound-appos,compound-pobj,NNP-NNP,NNP-NNP,3,1
1195,58551.0,49,DAMASCUS,0,13,8,-5,12,40,-13,8,Ahmad Qattan,Arab League,PERSON-PERSON,ORGANIZATION-ORGANIZATION,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-compound,NNP-NNP,NNP-NNP,4,1
1196,1944.0,38,set,5,3,1,-2,2,36,2,-4,Chante Moore,Soul songstress,PERSON-PERSON,TITLE-TITLE,PROPN-PROPN,NOUN-NOUN,compound-nsubj,compound-compound,NNP-NNP,NN-NN,1,1
1197,1948.0,34,defended,9,11,6,-5,10,27,-2,-3,his,manager,PERSON,TITLE,DET,NOUN,poss,appos,PRP$,NN,3,1
1198,49707.0,26,advanced,1,10,5,-5,9,20,-9,4,his,manager,PERSON,TITLE,DET,NOUN,poss,pobj,PRP$,NN,4,1
1199,54595.0,26,advanced,1,10,5,-5,9,20,-9,4,his,manager,PERSON,TITLE,DET,NOUN,poss,pobj,PRP$,NN,4,1
1200,59249.0,36,signed,10,23,9,-14,22,26,-13,-1,his,manager,PERSON,TITLE,DET,NOUN,nsubj,attr,PRP$,NN,6,1
1201,1951.0,22,ANGELES,1,10,9,-1,9,12,-9,8,Johnny Knoxville,star,PERSON-PERSON,TITLE,PROPN-PROPN,NOUN,compound-nsubj,compound,NNP-NNP,NN,2,1
1202,22085.0,20,sold,6,5,4,-1,4,15,1,-2,Johnny Knoxville,star,PERSON-PERSON,TITLE,PROPN-PROPN,NOUN,compound-nsubj,compound,NNP-NNP,NN,2,1
1203,35184.0,17,filed,7,5,4,-1,4,12,2,-3,Johnny Knoxville,star,PERSON-PERSON,TITLE,PROPN-PROPN,NOUN,compound-nsubj,compound,NNP-NNP,NN,3,1
1204,44971.0,49,suing,3,9,8,-1,8,40,-6,5,Johnny Knoxville,star,PERSON-PERSON,TITLE,PROPN-PROPN,NOUN,compound-dobj,compound,NNP-NNP,NN,2,1
1205,56823.0,40,pay,16,7,6,-1,6,33,9,-10,Johnny Knoxville,star,PERSON-PERSON,TITLE,PROPN-PROPN,NOUN,compound-nsubj,compound,NNP-NNP,NN,1,1
1206,60884.0,15,prevented,5,13,12,-1,12,2,-8,7,Johnny Knoxville,star,PERSON-PERSON,TITLE,PROPN-PROPN,NOUN,compound-dobj,compound,NNP-NNP,NN,2,1
1207,1956.0,6,Association,3,1,6,5,0,-1,2,3,Professional Rodeo Cowboys Association,http://www.prorodeo.com,ORGANIZATION-ORGANIZATION-ORGANIZATION-ORGANIZATION,URL,PROPN-PROPN-PROPN-PROPN,X,compound-compound-compound-ROOT,ROOT,NNP-NNP-NNPS-NNP,ADD,-1,1
1208,1959.0,39,was,1,29,13,-16,28,25,-28,12,Fidel Castro,Raul Castro,PERSON-PERSON,PERSON-PERSON,PROPN-PROPN,PROPN-PROPN,compound-appos,compound-pobj,NNP-NNP,NNP-NNP,6,1
1209,1962.0,21,offered,17,4,10,6,3,10,13,-7,M Enkhbold,MPRP,PERSON-PERSON,ORGANIZATION,PROPN-PROPN,PROPN,compound-nsubj,pobj,NNP-NNP,NNP,2,1
1210,34431.0,44,said,24,10,22,12,9,21,14,-2,M Enkhbold,MPRP,PERSON-PERSON,ORGANIZATION,PROPN-PROPN,PROPN,compound-pobj,compound,NNP-NNP,NNP,6,1
1211,59047.0,51,BATOR,1,19,25,6,18,25,-18,24,M Enkhbold,MPRP,PERSON-PERSON,ORGANIZATION,PROPN-PROPN,PROPN,compound-nsubj,pobj,NNP-NNP,NNP,4,1
1212,1979.0,91,have,30,1,61,60,0,29,29,31,Cathleen P. Black,executive,PERSON-PERSON-PERSON,TITLE,PROPN-PROPN-PROPN,NOUN,compound-compound-nsubj,appos,NNP-NNP-NNP,NN,-1,1
1213,4703.0,66,NY-SCHOOLS-CHIEF,0,24,30,6,23,35,-24,30,Cathleen P. Black,executive,PERSON-PERSON-PERSON,TITLE,PROPN-PROPN-PROPN,NOUN,compound-compound-pobj,appos,NNP-NNP-NNP,NN,4,1
1214,16654.0,46,called,13,15,21,6,14,24,-2,8,Cathleen P. Black,executive,PERSON-PERSON-PERSON,TITLE,PROPN-PROPN-PROPN,NOUN,compound-compound-dobj,appos,NNP-NNP-NNP,NN,3,1
1215,23901.0,57,trying,47,19,25,6,18,31,28,-22,Cathleen P. Black,executive,PERSON-PERSON-PERSON,TITLE,PROPN-PROPN-PROPN,NOUN,compound-compound-pobj,appos,NNP-NNP-NNP,NN,7,1
