,sent_index,sentence_length,root_word,root_index,entity_1_index,entity_2_index,entity_distance,no_words_before_entity_1,no_words_after_entity_2,entity_1_root_distance,entity_2_root_distance,entity 1 name,entity 2 name,entity_type_1,entity_type_2,entity_pos_1,entity_pos_2,entity_dep_1,entity_dep_2,entity_tag_1,entity_tag_2,shortest_distance,label
0,0.0,39,is,3,1,36,35,0,2,2,33,Pymatuning State Park,the United States,LOC-LOC-LOC,LOC-LOC-LOC,VERB-PROPN-PROPN,DET-PROPN-PROPN,compound-compound-nsubj,det-compound-pobj,VBG-NNP-NNP,DT-NNP-NNP,6,1
1,0.0,39,is,3,11,30,19,10,8,-8,27,Conneaut,Crawford County,LOC,LOC-LOC,PROPN,PROPN-PROPN,pobj,compound-conj,NNP,NNP-NNP,8,1
2,0.0,39,is,3,13,30,17,12,8,-10,27,North Shenango,Crawford County,LOC-LOC,LOC-LOC,PROPN-PROPN,PROPN-PROPN,compound-conj,compound-conj,NNP-NNP,NNP-NNP,6,1
3,0.0,39,is,3,16,30,14,15,8,-13,27,Pine,Crawford County,LOC,LOC-LOC,PROPN,PROPN-PROPN,conj,compound-conj,NNP,NNP-NNP,6,1
4,0.0,39,is,3,18,30,12,17,8,-15,27,Sadsbury,Crawford County,LOC,LOC-LOC,PROPN,PROPN-PROPN,conj,compound-conj,NNP,NNP-NNP,5,1
5,0.0,39,is,3,20,30,10,19,8,-17,27,South Shenango,Crawford County,LOC-LOC,LOC-LOC,PROPN-PROPN,PROPN-PROPN,compound-conj,compound-conj,NNP-NNP,NNP-NNP,3,1
6,0.0,39,is,3,23,30,7,22,8,-20,27,West Fallowfield,Crawford County,LOC-LOC,LOC-LOC,PROPN-PROPN,PROPN-PROPN,compound-conj,compound-conj,NNP-NNP,NNP-NNP,2,1
0,1.0,26,was,1,19,25,6,18,0,-18,24,Edward I,England,PER-PER,LOC,PROPN-PROPN,PROPN,compound-pobj,pobj,NNP-NNP,NNP,6,1
1,1.0,26,was,1,19,25,6,18,0,-18,24,Edward II,England,PER-PER,LOC,PROPN-PROPN,PROPN,compound-conj,pobj,NNP-NNP,NNP,6,1
2,5.0,35,used,1,15,18,3,14,16,-14,17,Philip IV,France,PER-PER,LOC,PROPN-PROPN,PROPN,compound-conj,pobj,NNP-NNP,NNP,6,1
0,2.0,102,distributed,44,47,49,2,46,52,-3,5,Disney,Touchstone Pictures,ORG,ORG-ORG,PROPN,PROPN-PROPN,poss,compound-pobj,NNP,NNP-NNPS,2,1
0,0.0,20,is,2,1,19,18,0,0,1,17,La Bufadora,Mexico,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-nsubj,appos,NNP-NNP,NNP,2,1
1,7.0,18,See,0,4,17,13,3,0,-4,17,La Bufadora,Mexico,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-npadvmod,compound,NNP-NNP,NNP,3,1
2,0.0,20,is,2,12,17,5,11,2,-10,15,Punta Banda Peninsula,California,LOC-LOC-LOC,LOC,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,3,1
3,0.0,20,is,2,12,19,7,11,0,-10,17,Punta Banda Peninsula,Mexico,LOC-LOC-LOC,LOC,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,appos,NNP-NNP-NNP,NNP,6,1
4,0.0,20,is,2,16,19,3,15,0,-14,17,Baja,Mexico,LOC,LOC,PROPN,PROPN,compound,appos,NNP,NNP,6,1
5,7.0,18,See,0,17,13,-4,16,4,-17,13,Mexico,Baja California Sur,LOC,LOC-LOC-LOC,PROPN,PROPN-PROPN-PROPN,compound,compound-compound-conj,NNP,NNP-NNP-NNP,3,1
6,8.0,15,See,0,15,11,-4,14,3,-15,11,Mexico,Baja California Sur,LOC,LOC-LOC-LOC,PROPN,PROPN-PROPN-PROPN,npadvmod,compound-compound-conj,NNP,NNP-NNP-NNP,-1,1
0,0.0,20,located,4,1,18,17,0,1,3,14,Mayland Community College,Spruce Pine,ORG-ORG-ORG,LOC-LOC,PROPN-PROPN-PROPN,PROPN-PROPN,compound-compound-nsubjpass,compound-pobj,NNP-NNP-NNP,NNP-NNP,6,1
1,4.0,40,chartered,5,1,12,11,0,27,4,7,Mayland Community College,February 1970,ORG-ORG-ORG,TIME-TIME,PROPN-PROPN-PROPN,PROPN-NUM,compound-compound-nsubjpass,pobj-nummod,NNP-NNP-NNP,NNP-CD,5,1
0,0.0,18,(;,2,1,13,12,0,4,1,11,Rena Dor,Greek,PER-PER,LOC,PROPN-PROPN,ADJ,compound-nsubj,amod,NNP-NNP,JJ,3,1
0,0.0,20,Theatre,2,2,19,17,1,0,0,17,Aarhus,Denmark,LOC,LOC,PROPN,PROPN,pobj,pobj,NNP,NNP,2,1
1,3.0,26,designed,4,10,13,3,9,12,-6,9,Hack Kampmann,1856,PER-PER,TIME,PROPN-PROPN,NUM,compound-appos,nummod,NNP-NNP,CD,2,1
2,3.0,26,designed,4,10,15,5,9,10,-6,11,Hack Kampmann,1920,PER-PER,TIME,PROPN-PROPN,NUM,compound-appos,nummod,NNP-NNP,CD,1,1
3,4.0,17,stood,7,6,14,8,5,2,1,7,Aarhus Theatre,15 September 1900,LOC-LOC,TIME-TIME-TIME,PROPN-PROPN,NUM-PROPN-NUM,compound-nsubj,nummod-pobj-nummod,NNP-NNP,CD-NNP-CD,4,1
0,0.0,44,"""",0,2,19,17,1,24,-2,19,Good Times,1967,MISC-MISC,TIME,PROPN-PROPN,NUM,compound-nsubj,nummod,NNP-NNP,CD,7,1
1,0.0,44,"""",0,2,21,19,1,22,-2,21,Good Times,Winds of Change,MISC-MISC,MISC-MISC-MISC,PROPN-PROPN,PROPN-ADP-PROPN,compound-nsubj,appos-prep-pobj,NNP-NNP,NNP-IN-NNP,7,1
2,0.0,44,"""",0,21,10,-11,20,33,-21,10,Winds of Change,Eric Burdon,MISC-MISC-MISC,PER-PER,PROPN-ADP-PROPN,PROPN-PROPN,appos-prep-pobj,compound-pobj,NNP-IN-NNP,NNP-NNP,6,1
3,6.0,28,side,3,21,26,5,20,1,-18,23,Stranger in the House,1967,MISC-MISC-MISC-MISC,TIME,PROPN-ADP-DET-PROPN,NUM,appos-prep-det-pobj,appos,NNP-IN-DT-NNP,CD,4,1
4,8.0,24,released,4,19,22,3,18,1,-15,18,Die Katze,Götz George,PER-PER,PER-PER,PROPN-PROPN,PROPN-PROPN,compound-appos,compound-dobj,NNP-NNP,NNP-NNP,3,1
5,11.0,27,featured,3,11,19,8,10,7,-8,16,The Official Live Bootleg # 2,2000,MISC-MISC-MISC-MISC-MISC-MISC,TIME,DET-ADJ-PROPN-PROPN-SYM-NUM,NUM,det-amod-compound-compound-nmod-nummod,appos,DT-JJ-NNP-NNP-$-CD,CD,6,1
0,0.0,17,is,8,1,5,4,0,11,7,-3,Declan Bennett,20 March 1981,PER-PER,TIME-TIME-TIME,PROPN-PROPN,NUM-PROPN-NUM,compound-nsubj,nummod-npadvmod-nummod,NNP-NNP,CD-NNP-CD,2,1
1,2.0,54,was,4,45,39,-6,44,14,-41,35,Broadway,UK,LOC,LOC,PROPN,PROPN,pobj,compound,NNP,NNP,3,1
2,2.0,54,was,4,50,39,-11,49,14,-46,35,Phoenix Theatre,UK,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-pobj,compound,NNP-NNP,NNP,4,1
3,2.0,54,was,4,25,39,14,24,14,-21,35,London,UK,LOC,LOC,PROPN,PROPN,pobj,compound,NNP,NNP,11,1
4,3.0,45,joined,5,7,23,16,6,21,-2,18,EastEnders,June Brown,LOC,PER-PER,PROPN,PROPN-PROPN,dobj,compound-appos,NNP,NNP-NNP,6,1
5,4.0,25,took,5,11,11,0,10,13,-6,6,Jesus,Jesus Christ Superstar,PER,MISC-MISC-MISC,PROPN,PROPN-PROPN-PROPN,pobj,compound-compound-pobj,NNP,NNP-NNP-NNP,0,1
0,0.0,22,is,1,14,15,1,13,6,-13,14,Downtown Seattle Transit Tunnel,Seattle,LOC-LOC-LOC-LOC,LOC,PROPN-PROPN-PROPN-PROPN,PROPN,compound-compound-compound-pobj,pobj,NNP-NNP-NNP-NNP,NNP,2,1
1,2.0,31,served,2,6,11,5,5,19,-4,9,Central Link,Sound Transit,LOC-LOC,ORG-ORG,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-poss,NNP-NNP,NNP-NNP,4,1
0,0.0,41,is,7,1,6,5,0,34,6,-1,Harvey Phillip Pratt,1941,PER-PER-PER,TIME,PROPN-PROPN-PROPN,NUM,compound-compound-nsubj,npadvmod,NNP-NNP-NNP,CD,3,1
1,4.0,31,teamed,6,17,20,3,16,10,-11,14,Hoopa Reservation,California,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-pobj,pobj,NNP-NNP,NNP,3,1
0,0.0,33,fought,19,15,31,16,14,1,4,12,Operation Sunshine,World War I.,MISC-MISC,MISC-MISC-MISC,PROPN-PROPN,PROPN-PROPN-PROPN,compound-appos,compound-compound-pobj,NNP-NNP,NNP-NNP-NNP,8,1
1,0.0,33,fought,19,5,29,24,4,3,14,10,Dernancourt,France,LOC,LOC,PROPN,PROPN,pobj,pobj,NNP,NNP,3,1
0,0.0,27,is,3,2,6,4,1,20,1,3,Rocket Post,2004,MISC-MISC,TIME,PROPN-PROPN,NUM,compound-nsubj,nummod,NNP-NNP,CD,3,1
1,0.0,27,is,3,2,12,10,1,14,1,9,Rocket Post,Stephen Whittaker,MISC-MISC,PER-PER,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,5,1
2,0.0,27,is,3,2,16,14,1,10,1,13,Rocket Post,Ulrich Thomsen,MISC-MISC,PER-PER,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-dobj,NNP-NNP,NNP-NNP,5,1
3,0.0,27,is,3,2,19,17,1,7,1,16,Rocket Post,Shauna Macdonald,MISC-MISC,PER-PER,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-conj,NNP-NNP,NNP-NNP,6,1
4,0.0,27,is,3,2,22,20,1,4,1,19,Rocket Post,Kevin McKidd,MISC-MISC,PER-PER,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-conj,NNP-NNP,NNP-NNP,7,1
5,0.0,27,is,3,2,25,23,1,1,1,22,Rocket Post,Patrick Malahide,MISC-MISC,PER-PER,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-conj,NNP-NNP,NNP-NNP,8,1
6,6.0,26,formed,6,18,12,-6,17,13,-12,6,Rocket Post,2001,MISC-MISC,TIME,PROPN-PROPN,NUM,compound-oprd,nummod,NNP-NNP,CD,5,1
0,0.0,20,Hubbard,1,1,4,3,0,15,0,3,Lucien Hubbard,"December 22 , 1888",PER-PER,TIME-TIME-TIME-TIME,PROPN-PROPN,PROPN-NUM-PUNCT-NUM,compound-ROOT,appos-nummod-punct-npadvmod,NNP-NNP,"NNP-CD-,-CD",2,1
1,0.0,20,Hubbard,1,1,4,3,0,15,0,3,Lucien Hubbard,"December 31 , 1971",PER-PER,TIME-TIME-TIME-TIME,PROPN-PROPN,PROPN-NUM-PUNCT-NUM,compound-ROOT,nsubj-nummod-punct-nummod,NNP-NNP,"NNP-CD-,-CD",2,1
0,0.0,24,was,4,1,14,13,0,9,3,10,John J. Pershing College,1966,ORG-ORG-ORG-ORG,TIME,PROPN-PROPN-PROPN-PROPN,NUM,compound-compound-compound-nsubj,pobj,NNP-NNP-NNP-NNP,CD,6,1
1,0.0,24,was,4,1,20,19,0,3,3,16,John J. Pershing College,Nebraska,ORG-ORG-ORG-ORG,LOC,PROPN-PROPN-PROPN-PROPN,PROPN,compound-compound-compound-nsubj,conj,NNP-NNP-NNP-NNP,NNP,8,1
2,0.0,24,was,4,1,22,21,0,1,3,18,John J. Pershing College,United States,ORG-ORG-ORG-ORG,LOC-LOC,PROPN-PROPN-PROPN-PROPN,PROPN-PROPN,compound-compound-compound-nsubj,compound-appos,NNP-NNP-NNP-NNP,NNP-NNP,7,1
3,0.0,24,was,4,18,22,4,17,1,-14,18,Beatrice,United States,LOC,LOC-LOC,PROPN,PROPN-PROPN,pobj,compound-appos,NNP,NNP-NNP,2,1
4,0.0,24,was,4,20,22,2,19,1,-16,18,Nebraska,United States,LOC,LOC-LOC,PROPN,PROPN-PROPN,conj,compound-appos,NNP,NNP-NNP,3,1
5,1.0,25,was,1,19,24,5,18,0,-18,23,Parsons College,Iowa,ORG-ORG,LOC,PROPN-PROPN,PROPN,compound-pobj,appos,NNPS-NNP,NNP,9,1
0,0.0,18,is,8,1,5,4,0,12,7,-3,Walter Kohl,16 July 1963,PER-PER,TIME-TIME-TIME,PROPN-PROPN,NUM-PROPN-NUM,compound-nsubj,nummod-npadvmod-nummod,NNP-NNP,CD-NNP-CD,2,1
1,1.0,26,is,1,14,17,3,13,8,-13,16,Helmut Kohl,Hannelore Kohl,PER-PER,PER-PER,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-conj,NNP-NNP,NNP-NNP,1,1
2,1.0,26,is,1,14,24,10,13,1,-13,23,Helmut Kohl,Peter Kohl,PER-PER,PER-PER,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-pobj,NNP-NNP,NNP-NNP,7,1
3,1.0,26,is,1,17,24,7,16,1,-16,23,Hannelore Kohl,Peter Kohl,PER-PER,PER-PER,PROPN-PROPN,PROPN-PROPN,compound-conj,compound-pobj,NNP-NNP,NNP-NNP,8,1
4,9.0,12,obtained,4,9,11,2,8,0,-5,7,INSEAD,France,ORG,LOC,PROPN,PROPN,pobj,pobj,NNP,NNP,2,1
0,0.0,19,was,14,1,5,4,0,13,13,-9,Gaynelle Griffin Jones,"November 20 , 1948",PER-PER-PER,TIME-TIME-TIME-TIME,PROPN-PROPN-PROPN,PROPN-NUM-PUNCT-NUM,compound-compound-nsubj,appos-nummod-punct-nummod,NNP-NNP-NNP,"NNP-CD-,-CD",3,1
1,0.0,19,was,14,1,10,9,0,8,13,-4,Gaynelle Griffin Jones,"March 1 , 2013",PER-PER-PER,TIME-TIME-TIME-TIME,PROPN-PROPN-PROPN,PROPN-NUM-PUNCT-NUM,compound-compound-nsubj,npadvmod-nummod-punct-nummod,NNP-NNP-NNP,"NNP-CD-,-CD",3,1
2,1.0,25,received,7,7,3,-4,6,21,0,-4,Jones,Dallas,PER,LOC,PROPN,PROPN,nsubj,pobj,NNP,NNP,4,1
3,1.0,25,received,7,7,14,7,6,10,0,7,Jones,Emerson College,PER,ORG-ORG,PROPN,PROPN-PROPN,nsubj,compound-pobj,NNP,NNP-NNP,2,1
4,1.0,25,received,7,7,21,14,6,3,0,14,Jones,Boston College Law School,PER,ORG-ORG-ORG-ORG,PROPN,PROPN-PROPN-PROPN-PROPN,nsubj,compound-compound-compound-pobj,NNP,NNP-NNP-NNP-NNP,7,1
5,2.0,19,appointed,6,10,18,8,9,0,-4,12,United States,Texas,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-compound,pobj,NNP-NNP,NNP,4,1
6,2.0,19,appointed,6,10,5,-5,9,13,-4,-1,United States,Bill Clinton,LOC-LOC,PER-PER,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-nsubj,NNP-NNP,NNP-NNP,4,1
0,0.0,20,is,2,9,18,9,8,1,-7,16,SiN,Ritual Entertainment,MISC,ORG-ORG,PROPN,PROPN-PROPN,nmod,compound-pobj,NNP,NNP-NNP,4,1
1,3.0,20,is,1,1,14,13,0,5,0,13,Elexis,ADV Films,PER,ORG-ORG,PROPN,PROPN-PROPN,nsubj,compound-pobj,NNP,NNP-NNPS,4,1
0,6.0,45,was,12,25,32,7,24,12,-13,20,East Asian,Japan,LOC-LOC,LOC,ADJ-ADJ,PROPN,amod-amod,conj,JJ-JJ,NNP,3,1
0,0.0,16,is,10,1,13,12,0,2,9,3,Robert Charles Gallo,American,PER-PER-PER,LOC,PROPN-PROPN-PROPN,ADJ,compound-compound-compound,amod,NNP-NNP-NNP,JJ,5,1
0,0.0,52,is,7,20,22,2,19,29,-13,15,Hillsdale,Bergen County,LOC,LOC-LOC,PROPN,PROPN-PROPN,pobj,compound-pobj,NNP,NNP-NNP,1,1
1,0.0,52,is,7,20,28,8,19,23,-13,21,Hillsdale,United States,LOC,LOC-LOC,PROPN,PROPN-PROPN,pobj,compound-conj,NNP,NNP-NNP,3,1
2,0.0,52,is,7,22,25,3,21,26,-15,18,Bergen County,New Jersey,LOC-LOC,LOC-LOC,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-conj,NNP-NNP,NNP-NNP,1,1
3,0.0,52,is,7,22,28,6,21,23,-15,21,Bergen County,United States,LOC-LOC,LOC-LOC,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-conj,NNP-NNP,NNP-NNP,2,1
4,0.0,52,is,7,25,28,3,24,23,-18,21,New Jersey,United States,LOC-LOC,LOC-LOC,PROPN-PROPN,PROPN-PROPN,compound-conj,compound-conj,NNP-NNP,NNP-NNP,1,1
0,0.0,20,is,1,1,8,7,0,11,0,7,Sonnet,The Verve,MISC,ORG-ORG,NOUN,DET-PROPN,nsubj,det-pobj,NN,DT-NNP,1,1
1,0.0,20,is,1,1,18,17,0,1,0,17,Sonnet,Urban Hymns,MISC,MISC-MISC,NOUN,PROPN-PROPN,nsubj,compound-appos,NN,NNP-NNP,4,1
0,0.0,31,is,5,2,17,15,1,13,3,12,Brazoria National Wildlife Refuge,USA,LOC-LOC-LOC-LOC,LOC,PROPN-PROPN-PROPN-PROPN,PROPN,compound-compound-compound-nsubj,appos,NNP-NNP-NNP-NNP,NNP,8,1
1,6.0,31,refuges,3,12,7,-5,11,23,-9,4,San Bernard,Texas,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-conj,compound,NNP-NNP,NNP,2,1
2,6.0,31,refuges,3,15,7,-8,14,23,-12,4,Big Boggy,Texas,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-compound,compound,NNP-NNP,NNP,3,1
0,0.0,17,was,2,1,10,9,0,6,1,8,FBOP Corporation,Oak Park,ORG-ORG,LOC-LOC,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,5,1
1,0.0,17,was,2,10,15,5,9,1,-8,13,Oak Park,United States,LOC-LOC,LOC-LOC,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-conj,NNP-NNP,NNP-NNP,1,1
2,0.0,17,was,2,13,15,2,12,1,-11,13,Illinois,United States,LOC,LOC-LOC,PROPN,PROPN-PROPN,conj,compound-conj,NNP,NNP-NNP,3,1
0,0.0,27,was,11,1,4,3,0,22,10,-7,Ugochuku Ehiogu,3 November 1972,PER-PER,TIME-TIME-TIME,PROPN-PROPN,NUM-PROPN-NUM,amod-compound,nummod-npadvmod-nummod,NNP-NNP,CD-NNP-CD,2,1
1,8.0,18,died,1,1,13,12,0,4,0,12,Ehiogu,Tottenham Hotspur,PER,ORG-ORG,PROPN,PROPN-PROPN,nsubj,compound-poss,NNP,NNP-NNP,6,1
0,3.0,14,Meyer,1,1,8,7,0,5,0,7,Joseph Meyer,1941,PER-PER,TIME,PROPN-PROPN,NUM,compound-ROOT,nummod,NNP-NNP,CD,2,1
1,3.0,14,Meyer,1,1,10,9,0,3,0,9,Joseph Meyer,2012,PER-PER,TIME,PROPN-PROPN,NUM,compound-ROOT,nummod,NNP-NNP,CD,1,1
2,4.0,15,Meyer,2,1,6,5,0,8,1,4,Joseph A. Meyer,1895,PER-PER-PER,TIME,PROPN-NOUN-PROPN,NUM,compound-compound-ROOT,nummod,NNP-NN-NNP,CD,3,1
3,4.0,15,Meyer,2,1,8,7,0,6,1,6,Joseph A. Meyer,1970,PER-PER-PER,TIME,PROPN-NOUN-PROPN,NUM,compound-compound-ROOT,nummod,NNP-NN-NNP,CD,3,1
4,5.0,11,Meyer,2,1,5,4,0,5,1,3,Joseph E. Meyer,1878,PER-PER-PER,TIME,PROPN-PROPN-PROPN,NUM,compound-compound-ROOT,nummod,NNP-NNP-NNP,CD,3,1
5,5.0,11,Meyer,2,1,7,6,0,3,1,5,Joseph E. Meyer,1950,PER-PER-PER,TIME,PROPN-PROPN-PROPN,NUM,compound-compound-ROOT,nummod,NNP-NNP-NNP,CD,2,1
6,6.0,15,Meyer,1,1,8,7,0,6,0,7,Joey Meyer,1949,PER-PER,TIME,PROPN-PROPN,NUM,compound-ROOT,npadvmod,NNP-NNP,CD,2,1
0,0.0,50,was,14,1,5,4,0,44,13,-9,Thomas E. Corcoran,"October 12 , 1839",PER-PER-PER,TIME-TIME-TIME-TIME,PROPN-PROPN-PROPN,PROPN-NUM-PUNCT-NUM,compound-compound-nsubj,appos-nummod-punct-nummod,NNP-NNP-NNP,"NNP-CD-,-CD",3,1
1,0.0,50,was,14,1,10,9,0,39,13,-4,Thomas E. Corcoran,"March 12 , 1904",PER-PER-PER,TIME-TIME-TIME-TIME,PROPN-PROPN-PROPN,PROPN-NUM-PUNCT-NUM,compound-compound-nsubj,appos-nummod-punct-nummod,NNP-NNP-NNP,"NNP-CD-,-CD",3,1
2,0.0,50,was,14,1,17,16,0,32,13,3,Thomas E. Corcoran,Union Navy,PER-PER-PER,ORG-ORG,PROPN-PROPN-PROPN,PROPN-PROPN,compound-compound-nsubj,compound-compound,NNP-NNP-NNP,NNP-NNP,4,1
3,0.0,50,was,14,1,21,20,0,28,13,7,Thomas E. Corcoran,the United States,PER-PER-PER,LOC-LOC-LOC,PROPN-PROPN-PROPN,DET-PROPN-PROPN,compound-compound-nsubj,det-compound-compound,NNP-NNP-NNP,DT-NNP-NNP,6,1
4,0.0,50,was,14,17,21,4,16,28,-3,7,Union Navy,the American Civil War,ORG-ORG,MISC-MISC-MISC-MISC,PROPN-PROPN,DET-PROPN-PROPN-PROPN,compound-compound,det-compound-compound-pobj,NNP-NNP,DT-NNP-NNP-NNP,4,1
5,0.0,50,was,14,21,21,0,20,28,-7,7,the American Civil War,the United States,MISC-MISC-MISC-MISC,LOC-LOC-LOC,DET-PROPN-PROPN-PROPN,DET-PROPN-PROPN,det-compound-compound-pobj,det-compound-compound,DT-NNP-NNP-NNP,DT-NNP-NNP,0,1
0,0.0,22,is,4,1,11,10,0,10,3,7,Donaldson Air Force Base,United States Air Force,LOC-LOC-LOC-LOC,ORG-ORG-ORG-ORG,PROPN-PROPN-PROPN-PROPN,PROPN-PROPN-PROPN-PROPN,compound-compound-compound-nsubj,compound-compound-compound-pobj,NNP-NNP-NNP-NNP,NNP-NNP-NNP-NNP,7,1
1,0.0,22,is,4,1,20,19,0,1,3,16,Donaldson Air Force Base,South Carolina,LOC-LOC-LOC-LOC,LOC-LOC,PROPN-PROPN-PROPN-PROPN,PROPN-PROPN,compound-compound-compound-nsubj,compound-appos,NNP-NNP-NNP-NNP,NNP-NNP,9,1
2,3.0,27,used,2,17,24,7,16,2,-15,22,B-25 Mitchell,World War II,MISC-MISC,MISC-MISC-MISC,PROPN-PROPN,PROPN-PROPN-PROPN,nmod-nmod,compound-compound-pobj,NNP-NNP,NNP-NNP-NNP,4,1
0,0.0,20,was,13,1,4,3,0,15,12,-9,Daniel Ellison,"February 14 , 1886",PER-PER,TIME-TIME-TIME-TIME,PROPN-PROPN,PROPN-NUM-PUNCT-NUM,compound-nsubj,appos-nummod-punct-nummod,NNP-NNP,"NNP-CD-,-CD",2,1
1,0.0,20,was,13,1,9,8,0,10,12,-4,Daniel Ellison,"August 20 , 1960",PER-PER,TIME-TIME-TIME-TIME,PROPN-PROPN,PROPN-NUM-PUNCT-NUM,compound-nsubj,appos-nummod-punct-nummod,NNP-NNP,"NNP-CD-,-CD",2,1
2,0.0,20,was,13,1,16,15,0,3,12,3,Daniel Ellison,U.S.,PER-PER,LOC,PROPN-PROPN,PROPN,compound-nsubj,compound,NNP-NNP,NNP,2,1
3,0.0,20,was,13,16,19,3,15,0,-3,6,U.S.,Maryland,LOC,LOC,PROPN,PROPN,compound,pobj,NNP,NNP,2,1
4,1.0,19,brought,7,6,3,-3,5,15,1,-4,Ellison,Russian Empire,PER,LOC-LOC,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,4,1
0,0.0,26,is,1,1,22,21,0,3,0,21,Tautira,Tahiti,LOC,LOC,PROPN,PROPN,nsubj,pobj,NNP,NNP,8,1
1,0.0,26,is,1,4,25,21,3,0,-3,24,Polynesian,Pacific,LOC,LOC,ADJ,PROPN,amod,pobj,JJ,NNP,3,1
2,0.0,26,is,1,22,25,3,21,0,-21,24,Tahiti,Pacific,LOC,LOC,PROPN,PROPN,pobj,pobj,NNP,NNP,9,1
0,1.0,18,located,2,5,16,11,4,1,-3,14,Capitol Hill,Washington,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-pobj,pobj,NNP-NNP,NNP,9,1
1,1.0,18,located,2,13,16,3,12,1,-11,14,National Mall,Washington,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-pobj,pobj,NNP-NNP,NNP,3,1
0,0.0,17,is,10,1,13,12,0,3,9,3,Michael Morris Rosbash,American,PER-PER-PER,LOC,PROPN-PROPN-PROPN,ADJ,compound-compound-nsubj,amod,NNP-NNP-NNP,JJ,3,1
1,1.0,16,is,1,1,6,5,0,9,0,5,Rosbash,Brandeis University,PER,ORG-ORG,PROPN,PROPN-PROPN,nsubj,compound-pobj,NNP,NNP-NNP,3,1
2,1.0,16,is,1,1,12,11,0,3,0,11,Rosbash,Howard Hughes Medical Institute,PER,ORG-ORG-ORG-ORG,PROPN,PROPN-PROPN-PROPN-PROPN,nsubj,compound-compound-compound-pobj,NNP,NNP-NNP-NNP-NNP,4,1
3,4.0,12,elected,2,1,6,5,0,5,1,4,Rosbash,National Academy of Sciences,PER,ORG-ORG-ORG-ORG,PROPN,PROPN-PROPN-ADP-PROPN,nsubjpass,compound-pobj-prep-pobj,NNP,NNP-NNP-IN-NNPS,3,1
4,5.0,34,awarded,12,3,16,13,2,17,9,4,Michael W. Young,Nobel Prize in Physiology or Medicine,PER-PER-PER,MISC-MISC-MISC-MISC-MISC-MISC,PROPN-PROPN-PROPN,PROPN-PROPN-ADP-PROPN-CCONJ-PROPN,compound-compound-pobj,compound-dobj-prep-pobj-cc-conj,NNP-NNP-NNP,NNP-NNP-IN-NNP-CC-NNP,5,1
5,5.0,34,awarded,12,7,16,9,6,17,5,4,Jeffrey C. Hall,Nobel Prize in Physiology or Medicine,PER-PER-PER,MISC-MISC-MISC-MISC-MISC-MISC,PROPN-PROPN-PROPN,PROPN-PROPN-ADP-PROPN-CCONJ-PROPN,compound-compound-conj,compound-dobj-prep-pobj-cc-conj,NNP-NNP-NNP,NNP-NNP-IN-NNP-CC-NNP,6,1
0,0.0,15,is,3,1,6,5,0,8,2,3,The Immortal Alamo,American,MISC-MISC-MISC,LOC,DET-PROPN-PROPN,ADJ,det-compound-nsubj,amod,DT-NNP-NNP,JJ,4,1
1,0.0,15,is,3,1,11,10,0,3,2,8,The Immortal Alamo,"May 25 , 1911",MISC-MISC-MISC,TIME-TIME-TIME-TIME,DET-PROPN-PROPN,PROPN-NUM-PUNCT-NUM,det-compound-nsubj,pobj-nummod-punct-nummod,DT-NNP-NNP,"NNP-CD-,-CD",7,1
2,1.0,19,is,3,1,14,13,0,4,2,11,The Immortal Alamo,1836 Battle of the Alamo,MISC-MISC-MISC,MISC-MISC-MISC-MISC-MISC,DET-PROPN-PROPN,NUM-PROPN-ADP-DET-PROPN,det-compound-nsubj,nummod-dobj-prep-det-pobj,DT-NNP-NNP,CD-NNP-IN-DT-NNP,7,1
0,0.0,32,is,9,14,24,10,13,7,-5,15,Catskill Mountains,Greene County,LOC-LOC,LOC-LOC,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-pobj,NNP-NNPS,NNP-NNP,5,1
