,sent_index,sentence_length,root_word,root_index,entity_1_index,entity_2_index,entity_distance,no_words_before_entity_1,no_words_after_entity_2,entity_1_root_distance,entity_2_root_distance,entity 1 name,entity 2 name,entity_type_1,entity_type_2,entity_pos_1,entity_pos_2,entity_dep_1,entity_dep_2,entity_tag_1,entity_tag_2,shortest_distance,label
1681,6632.0,29,said,4,3,6,3,2,22,1,2,Gilles Duceppe,Quebec,org-org,,PROPN-PROPN,PROPN,compound-nsubj,nsubj,NNP-NNP,NNP,2,1
1682,10382.0,17,interjected,6,5,12,7,4,4,1,6,Gilles Duceppe,Quebec,-,org,PROPN-PROPN,PROPN,compound-nsubj,nsubj,NNP-NNP,NNP,5,1
1683,12330.0,25,says,4,3,8,5,2,16,1,4,Gilles Duceppe,Quebec,-,org,PROPN-PROPN,PROPN,compound-nsubj,nsubj,NNP-NNP,NNP,3,1
1684,804.0,13,married,8,3,6,3,2,6,5,-2,Elizabeth Taylor,Eddie Fisher,-,org-org,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-conj,NNP-NNP,NNP-NNP,1,1
1685,805.0,21,is,9,1,9,8,0,11,8,0,China,CFGC,per,,PROPN,PROPN,compound,pobj,NNP,NNP,3,1
1686,806.0,16,instituted,11,7,9,2,6,6,4,-2,Interior,Dominique de Villepin,,per-per-per,PROPN,PROPN-X-PROPN,compound,compound-compound-nsubj,NNP,NNP-FW-NNP,2,1
1687,10203.0,29,Hotly-tipped,0,6,8,2,5,20,-6,8,Interior,Dominique de Villepin,,org-org-org,PROPN,PROPN-X-PROPN,compound,compound-compound-npadvmod,NNP,NNP-FW-NNP,1,1
1688,807.0,47,announced,7,11,5,-6,10,41,-4,-2,Eastbourne,Sussex Downs College,per,--,PROPN,PROPN-PROPN-PROPN,compound,compound-compound-appos,NNP,NNP-NNP-NNP,6,1
1689,808.0,33,LEADER,2,11,26,15,10,6,-9,24,Robert Zoellick,State,-,org,PROPN-PROPN,PROPN,compound-dative,compound,NNP-NNP,NNP,6,1
1690,1755.0,25,is,2,1,11,10,0,13,1,9,Robert Zoellick,State,org-org,,PROPN-PROPN,PROPN,compound-nsubj,compound,NNP-NNP,NNP,4,1
1691,6871.0,34,said,31,7,21,14,6,12,24,-10,Robert Zoellick,State,per-per,,PROPN-PROPN,PROPN,compound-dative,compound,NNP-NNP,NNP,4,1
1692,10220.0,31,said,28,6,14,8,5,16,22,-14,Robert Zoellick,State,per-per,,PROPN-PROPN,PROPN,compound-dative,compound,NNP-NNP,NNP,3,1
1693,12743.0,41,signed,26,13,16,3,12,24,13,-10,Robert Zoellick,State,per-per,,PROPN-PROPN,PROPN,compound-conj,compound,NNP-NNP,NNP,2,1
1694,809.0,19,told,16,5,14,9,4,4,11,-2,Vladimir Putin,United Russia,-,per-per,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-compound,NNP-NNP,NNP-NNP,7,1
1695,8558.0,24,called,3,2,15,13,1,8,1,12,Vladimir Putin,United Russia,org-org,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-compound,NNP-NNP,NNP-NNP,7,1
1696,9196.0,23,MOSCOW,0,6,9,3,5,13,-6,9,Vladimir Putin,United Russia,org-org,-,PROPN-PROPN,PROPN-PROPN,compound-poss,compound-compound,NNP-NNP,NNP-NNP,2,1
1697,11207.0,34,read,13,26,10,-16,25,23,-13,-3,Vladimir Putin,United Russia,-,per-per,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-pobj,NNP-NNP,NNP-NNP,9,1
1698,11718.0,32,alleged,5,13,17,4,12,14,-8,12,Vladimir Putin,United Russia,-,org-org,PROPN-PROPN,PROPN-PROPN,compound-poss,compound-compound,NNP-NNP,NNP-NNP,4,1
1699,13605.0,35,read,9,7,16,9,6,18,2,7,Vladimir Putin,United Russia,-,per-per,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-compound,NNP-NNP,NNP-NNP,8,1
1700,810.0,33,impressed,8,6,19,13,5,13,2,11,United Kingdom,Fleet Air Arm,-,org-org-org,PROPN-PROPN,PROPN-PROPN-PROPN,compound-pobj,compound-compound-conj,NNP-NNP,NNP-NNP-NNP,11,1
1701,811.0,29,graduated,4,2,12,10,1,16,2,8,Courtney,California,per,,PROPN,PROPN,nsubj,pobj,NNP,NNP,6,1
1702,812.0,27,Transportation,1,1,8,7,0,18,0,7,Veolia Transportation,Metrolink,per-per,,PROPN-PROPN,PROPN,compound-ROOT,nsubj,NNP-NNP,NNP,4,1
1703,813.0,17,renamed,11,3,9,6,2,7,8,-2,Ministry of Education,Republic of China,--,org-org-org,PROPN-ADP-PROPN,PROPN-ADP-PROPN,nsubj-prep-pobj,pobj-prep-pobj,NNP-IN-NNP,NNP-IN-NNP,3,1
1704,2717.0,45,is,4,19,25,6,18,19,-15,21,Ministry of Education,Republic of China,--,per-per-per,PROPN-ADP-PROPN,PROPN-ADP-PROPN,pobj-prep-pobj,pobj-prep-pobj,NNP-IN-NNP,NNP-IN-NNP,3,1
1705,814.0,18,announced,6,4,17,13,3,0,2,11,BoltBus,2008,per,,PROPN,NUM,appos,nummod,NNP,CD,4,1
1706,815.0,34,assumed,1,11,12,1,10,21,-10,11,Malta,H.E. Dr.George Abela,,org-org-org,PROPN,PROPN-PROPN-PROPN,compound,subtok-pobj-pobj,NNP,NNP-NNP-NNP,1,1
1707,816.0,39,set,1,14,30,16,13,8,-13,29,University of Navarra,Opus Dei,--,org-org,PROPN-ADP-PROPN,PROPN-PROPN,pobj-prep-pobj,compound-pobj,NNP-IN-NNP,NNP-NNP,10,1
1708,817.0,26,induces,12,2,12,10,1,13,10,0,his,Aberdeen,org,,DET,PROPN,poss,pobj,PRP$,NNP,2,1
1709,818.0,25,set,3,2,9,7,1,15,1,6,2002,Bmibaby,,per,NUM,PROPN,pobj,appos,CD,NNP,3,1
1710,819.0,30,Works,0,5,26,21,4,3,-5,26,David Alfaro Siqueiros,Mexico,--,org,PROPN-PROPN-PROPN,PROPN,compound-compound-ROOT,poss,NNP-NNP-NNP,NNP,12,1
1711,820.0,25,showed,5,10,13,3,9,11,-5,8,Fitzgerald,Capitol,per,,PROPN,PROPN,dobj,compound,NNP,NNP,2,1
1712,821.0,31,led,3,18,22,4,17,8,-15,19,Lars von Trier,Zentropa,--,org,PROPN-PROPN-PROPN,PROPN,compound-compound-poss,pobj,NNP-NNP-NNP,NNP,5,1
1713,822.0,21,became,3,3,19,16,2,1,0,16,she,United States,per,-,PRON,PROPN-PROPN,nsubj,compound-pobj,PRP,NNP-NNP,6,1
1714,823.0,40,met,19,5,33,28,4,6,14,14,State,William H. Seward,per,--,PROPN,PROPN-PROPN-PROPN,compound,compound-compound-poss,NNP,NNP-NNP-NNP,7,1
1715,3156.0,40,met,19,5,33,28,4,6,14,14,State,William H. Seward,,org-org-org,PROPN,PROPN-PROPN-PROPN,compound,compound-compound-poss,NNP,NNP-NNP-NNP,7,1
1716,824.0,36,turn,4,16,25,9,15,10,-12,21,Karolos Papoulias,Greece,-,org,PROPN-PROPN,PROPN,compound-pobj,pobj,NNP-NNP,NNP,3,1
1717,3851.0,26,believes,4,3,10,7,2,15,1,6,Karolos Papoulias,Greece,-,per,PROPN-PROPN,PROPN,compound-nsubj,conj,NNP-NNP,NNP,3,1
1718,4119.0,29,met,4,3,17,14,2,11,1,13,Karolos Papoulias,Greece,org-org,,PROPN-PROPN,PROPN,compound-nsubj,nsubj,NNP-NNP,NNP,3,1
1719,6915.0,19,been,11,2,16,14,1,2,9,5,Karolos Papoulias,Greece,org-org,,PROPN-PROPN,PROPN,compound-nsubj,pobj,NNP-NNP,NNP,2,1
1720,11361.0,27,Visiting,0,10,26,16,9,0,-10,26,Karolos Papoulias,Greece,-,org,PROPN-PROPN,PROPN,compound-appos,conj,NNP-NNP,NNP,3,1
1721,11759.0,58,is,27,23,33,10,22,24,4,6,Karolos Papoulias,Greece,per-per,,PROPN-PROPN,PROPN,compound-pobj,pobj,NNP-NNP,NNP,11,1
1722,825.0,37,named,4,8,19,11,7,17,-4,15,California State University,San Francisco State University,per-per-per,---,PROPN-PROPN-PROPN,PROPN-PROPN-PROPN-PROPN,compound-compound-compound,compound-compound-compound-pobj,NNP-NNP-NNP,NNP-NNP-NNP-NNP,10,1
1723,826.0,18,named,3,6,13,7,5,4,-3,10,Ernest Charles Drury,Ontario,--,per,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,3,1
1724,6431.0,28,have,4,14,27,13,13,0,-10,23,Ernest Charles Drury,Ontario,per-per-per,,PROPN-PROPN-PROPN,PROPN,compound-compound-nsubjpass,pobj,NNP-NNP-NNP,NNP,7,1
1725,13396.0,39,created,20,5,15,10,4,23,15,-5,Ernest Charles Drury,Ontario,org-org-org,,PROPN-PROPN-PROPN,PROPN,compound-compound-nsubjpass,pobj,NNP-NNP-NNP,NNP,3,1
1726,827.0,20,features,3,5,10,5,4,9,-2,7,Houston,Slim Thug,per,-,PROPN,PROPN-PROPN,compound,compound-conj,NNP,NNP-NNP,2,1
1727,828.0,28,was,3,2,7,5,1,20,1,4,1985,The Crowd,org,-,NUM,DET-PROPN,pobj,det-pobj,CD,DT-NNP,4,1
1728,829.0,36,arrived,30,3,17,14,2,18,27,-13,Geir Haarde,Iceland,per-per,,PROPN-PROPN,PROPN,compound-nsubj,nsubjpass,NNP-NNP,NNP,3,1
1729,1702.0,40,met,7,13,27,14,12,12,-6,20,Geir Haarde,Iceland,-,org,PROPN-PROPN,PROPN,compound-appos,poss,NNP-NNP,NNP,9,1
1730,2192.0,50,arrived,30,3,17,14,2,32,27,-13,Geir Haarde,Iceland,-,per,PROPN-PROPN,PROPN,compound-nsubj,nsubjpass,NNP-NNP,NNP,3,1
1731,2857.0,24,requested,4,3,7,4,2,16,1,3,Geir Haarde,Iceland,-,per,PROPN-PROPN,PROPN,compound-nsubj,poss,NNP-NNP,NNP,5,1
1732,4429.0,40,broke,5,28,38,10,27,1,-23,33,Geir Haarde,Iceland,-,org,PROPN-PROPN,PROPN,compound-nsubj,compound,NNP-NNP,NNP,14,1
1733,4523.0,25,voted,3,10,21,11,9,3,-7,18,Geir Haarde,Iceland,per-per,,PROPN-PROPN,PROPN,compound-dobj,poss,NNP-NNP,NNP,7,1
1734,9234.0,34,voted,1,11,18,7,10,15,-10,17,Geir Haarde,Iceland,-,org,PROPN-PROPN,PROPN,compound-pobj,poss,NNP-NNP,NNP,7,1
1735,9298.0,20,says,11,13,15,2,12,4,-2,4,Geir Haarde,Iceland,per-per,,PROPN-PROPN,PROPN,compound-compound,poss,NNP-NNP,NNP,2,1
1736,12724.0,31,says,3,11,28,17,10,2,-8,25,Geir Haarde,Iceland,-,per,PROPN-PROPN,PROPN,compound-pobj,poss,NNP-NNP,NNP,11,1
1737,830.0,23,described,7,2,10,8,1,12,5,3,Google,Sergey Brin,,per-per,PROPN,PROPN-PROPN,compound,compound-pobj,NNP,NNP-NNP,3,1
1738,1698.0,40,be,36,19,24,5,18,15,17,-12,Google,Sergey Brin,,org-org,PROPN,PROPN-PROPN,compound,compound-conj,NNP,NNP-NNP,4,1
1739,3953.0,49,includes,19,5,16,11,4,32,14,-3,Google,Sergey Brin,per,-,PROPN,PROPN-PROPN,compound,compound-conj,NNP,NNP-NNP,4,1
1740,8070.0,36,alt,1,4,22,18,3,13,-3,21,Google,Sergey Brin,,per-per,PROPN,PROPN-PROPN,poss,compound-conj,NNP,NNP-NNP,8,1
1741,8235.0,27,is,9,23,25,2,22,1,-14,16,Google,Sergey Brin,,org-org,PROPN,PROPN-PROPN,pobj,compound-pobj,NNP,NNP-NNP,2,1
1742,8459.0,33,is,1,6,10,4,5,22,-5,9,Google,Sergey Brin,,per-per,PROPN,PROPN-PROPN,poss,compound-appos,NNP,NNP-NNP,7,1
1743,831.0,41,founded,2,1,12,11,0,28,1,10,NIDA,King,,org,PROPN,PROPN,nsubjpass,compound,NNP,NNP,6,1
1744,832.0,27,said,2,4,15,11,3,11,-2,13,Iran,Kish Air,per,-,PROPN,ADJ-PROPN,nsubj,compound-appos,NNP,JJ-NNP,4,1
1745,833.0,39,was,1,5,17,12,4,21,-4,16,Fiorello H. LaGuardia High School of Music Art and Performing Arts,New York,org-org-org-org-org-org-org-org-org-org-org,-,PROPN-PROPN-PROPN-PROPN-PROPN-ADP-PROPN-PROPN-CCONJ-PROPN-PROPN,PROPN-PROPN,compound-compound-compound-compound-pobj-prep-pobj-appos-cc-compound-conj,compound-compound,NNP-NNP-NNP-NNP-NNP-IN-NNP-NNP-CC-NNP-NNP,NNP-NNP,4,1
1746,8687.0,26,taught,1,11,23,12,10,2,-10,22,Fiorello H. LaGuardia High School of Music Art and Performing Arts,New York,per-per-per-per-per-per-per-per-per-per-per,-,PROPN-PROPN-PROPN-PROPN-PROPN-ADP-PROPN-PROPN-CCONJ-PROPN-PROPN,PROPN-PROPN,compound-compound-compound-compound-pobj-prep-pobj-conj-cc-compound-conj,compound-compound,NNP-NNP-NNP-NNP-NNP-IN-NNP-NNP-CC-NNP-NNP,NNP-NNP,4,1
1747,10173.0,29,attended,1,3,15,12,2,13,-2,14,Fiorello H. LaGuardia High School of Music Art and Performing Arts,New York,org-org-org-org-org-org-org-org-org-org-org,-,PROPN-PROPN-PROPN-PROPN-PROPN-ADP-PROPN-PROPN-CCONJ-PROPN-PROPN,PROPN-PROPN,compound-compound-compound-compound-dobj-prep-pobj-conj-cc-compound-conj,compound-compound,NNP-NNP-NNP-NNP-NNP-IN-NNP-NNP-CC-NNP-NNP,NNP-NNP,4,1
1748,834.0,26,intervened,7,20,25,5,19,0,-13,18,Democratic Republic,Kabila,org-org,,PROPN-PROPN,PROPN,compound-nmod,pobj,NNP-NNP,NNP,1,1
1749,835.0,31,was,5,14,16,2,13,14,-9,11,England,Philippa of Hainault,,org-org-org,PROPN,PROPN-ADP-PROPN,pobj,conj-prep-pobj,NNP,NNP-IN-NNP,2,1
1750,11528.0,27,came,14,4,12,8,3,14,10,-2,England,Philippa of Hainault,per,--,PROPN,PROPN-ADP-PROPN,pobj,appos-prep-pobj,NNP,NNP-IN-NNP,6,1
1751,12671.0,16,was,2,11,13,2,10,2,-9,11,England,Philippa of Hainault,per,--,PROPN,PROPN-ADP-PROPN,pobj,conj-prep-pobj,NNP,NNP-IN-NNP,2,1
1752,836.0,27,says,3,1,25,24,0,1,2,22,General Motors,Chevrolet,org-org,,PROPN-PROPN,PROPN,compound-compound,conj,NNP-NNPS,NNP,7,1
1753,7931.0,19,recalling,4,1,8,7,0,10,3,4,General Motors,Chevrolet,org-org,,PROPN-PROPN,PROPN,compound-compound,compound,NNP-NNPS,NNP,5,1
1754,837.0,61,included,44,46,50,4,45,10,-2,6,Blackjack Mulligan,Big Machine,-,per-per,PROPN-PROPN,PROPN-PROPN,compound-dobj,compound-pobj,NNP-NNP,NNP-NNP,5,1
1755,839.0,41,was,11,1,21,20,0,19,10,10,Michael Phillip Anderson,astronaut,org-org-org,,PROPN-PROPN-PROPN,NOUN,compound-compound-nsubj,conj,NNP-NNP-NNP,NN,6,1
1756,840.0,17,is,10,1,14,13,0,2,9,4,Debelah Morgan,singer,per-per,,PROPN-PROPN,NOUN,compound-nsubj,attr,NNP-NNP,NN,3,1
1757,841.0,37,Frustrated,0,12,25,13,11,11,-12,25,Sat?,r Japa,per,-,VERB,NOUN-PROPN,advcl,meta-nmod,VBZ,NN-NNP,-1,1
1758,842.0,23,said,12,14,22,8,13,0,-2,10,Carlos Ghosn,Renault,per-per,,PROPN-PROPN,PROPN,compound-compound,pobj,NNP-NNP,NNP,2,1
1759,843.0,15,conducted,3,8,6,-2,7,8,-5,3,Department of Labour,New Zealand,per-per-per,-,PROPN-ADP-PROPN,PROPN-PROPN,pobj-prep-pobj,compound-conj,NNP-IN-NNP,NNP-NNP,2,1
1760,844.0,14,urges,5,4,11,7,3,2,1,6,Nawaz Sharif,Pakistan,per-per,,PROPN-PROPN,PROPN,compound-nsubj,poss,NNP-NNP,NNP,5,1
1761,3523.0,26,called,4,10,22,12,9,3,-6,18,Nawaz Sharif,Pakistan,org-org,,PROPN-PROPN,PROPN,compound-poss,pobj,NNP-NNP,NNP,5,1
1762,4975.0,35,ISLAMABAD,0,14,19,5,13,15,-14,19,Nawaz Sharif,Pakistan,per-per,,PROPN-PROPN,PROPN,compound-nsubj,pobj,NNP-NNP,NNP,4,1
1763,5509.0,26,is,10,7,25,18,6,0,3,15,Nawaz Sharif,Pakistan,per-per,,PROPN-PROPN,PROPN,compound-compound,pobj,NNP-NNP,NNP,4,1
1764,6217.0,28,established,5,2,20,18,1,7,3,15,Nawaz Sharif,Pakistan,-,per,PROPN-PROPN,PROPN,compound-compound,pobj,NNP-NNP,NNP,4,1
1765,7410.0,19,referred,2,8,18,10,7,0,-6,16,Nawaz Sharif,Pakistan,org-org,,PROPN-PROPN,PROPN,compound-pobj,pobj,NNP-NNP,NNP,6,1
1766,8584.0,21,says,5,4,18,14,3,2,1,13,Nawaz Sharif,Pakistan,per-per,,PROPN-PROPN,PROPN,compound-nsubj,poss,NNP-NNP,NNP,6,1
1767,9676.0,39,claimed,9,11,18,7,10,20,-2,9,Nawaz Sharif,Pakistan,-,per,PROPN-PROPN,PROPN,compound-nsubj,pobj,NNP-NNP,NNP,4,1
1768,10723.0,12,is,1,6,11,5,5,0,-5,10,Nawaz Sharif,Pakistan,-,per,PROPN-PROPN,PROPN,compound-compound,pobj,NNP-NNP,NNP,5,1
1769,10978.0,29,involved,2,9,28,19,8,0,-7,26,Nawaz Sharif,Pakistan,-,per,PROPN-PROPN,PROPN,compound-appos,pobj,NNP-NNP,NNP,4,1
1770,12186.0,12,announces,3,2,10,8,1,1,1,7,Nawaz Sharif,Pakistan,-,per,PROPN-PROPN,PROPN,compound-nsubj,compound,NNP-NNP,NNP,4,1
1771,13003.0,29,served,2,1,10,9,0,18,1,8,Nawaz Sharif,Pakistan,per-per,,PROPN-PROPN,PROPN,compound-nsubj,pobj,NNP-NNP,NNP,4,1
1772,845.0,21,saw,4,12,20,8,11,0,-8,16,Hypo Real Estate,Germany,--,org,PROPN-PROPN-PROPN,PROPN,compound-compound-compound,pobj,NNP-NNP-NNP,NNP,6,1
1773,846.0,16,was,2,8,11,3,7,4,-6,9,Philippe,France,org,,PROPN,PROPN,compound,pobj,NNP,NNP,3,1
1774,847.0,23,is,9,16,21,5,15,1,-7,12,DJ,Wax Tailor,per,-,NOUN,PROPN-PROPN,compound,compound-conj,NN,NNP-NNP,2,1
1775,848.0,21,served,8,5,16,11,4,4,3,8,United States,University of Maryland University College,org-org,----,PROPN-PROPN,PROPN-ADP-PROPN-PROPN-PROPN,compound-compound,nmod-prep-pobj-compound-pobj,NNP-NNP,NNP-IN-NNP-NNP-NNP,9,1
1776,849.0,24,released,18,9,12,3,8,11,9,-6,Nick Lowe,England,per-per,,PROPN-PROPN,PROPN,compound-pobj,pobj,NNP-NNP,NNP,5,1
1777,850.0,25,featured,2,1,19,18,0,5,1,17,EasyJet,Luton,,per,PROPN,PROPN,nsubjpass,pobj,NNP,NNP,10,1
1778,6009.0,48,follows,1,6,8,2,5,39,-5,7,EasyJet,Luton,org,,PROPN,PROPN,pobj,pobj,NNP,NNP,2,1
1779,851.0,37,created,6,10,15,5,9,21,-4,9,Tom Harkin,Iowa,-,org,PROPN-PROPN,PROPN,compound-pobj,appos,NNP-NNP,NNP,3,1
1780,1705.0,45,pushed,16,9,2,-7,8,42,7,-14,Tom Harkin,Iowa,per-per,,PROPN-PROPN,PROPN,compound-conj,nmod,NNP-NNP,NNP,2,1
1781,2890.0,40,Grassley,3,6,8,2,5,31,-3,5,Tom Harkin,Iowa,per-per,,PROPN-PROPN,PROPN,compound-conj,compound,NNP-NNP,NNP,5,1
1782,3956.0,46,interrupted,12,8,11,3,7,34,4,-1,Tom Harkin,Iowa,org-org,,PROPN-PROPN,PROPN,compound-pobj,pobj,NNP-NNP,NNP,5,1
1783,5547.0,12,was,1,8,11,3,7,0,-7,10,Tom Harkin,Iowa,org-org,,PROPN-PROPN,PROPN,compound-pobj,pobj,NNP-NNP,NNP,4,1
1784,6393.0,37,is,10,7,10,3,6,26,3,0,Tom Harkin,Iowa,org-org,,PROPN-PROPN,PROPN,compound-pobj,compound,NNP-NNP,NNP,3,1
1785,6544.0,7,Harkin,3,3,6,3,2,0,0,3,Tom Harkin,Iowa,per-per,,PROPN-PROPN,PROPN,compound-ROOT,pobj,NNP-NNP,NNP,1,1
1786,11487.0,26,chairman,1,10,13,3,9,12,-9,12,Tom Harkin,Iowa,-,per,PROPN-PROPN,PROPN,compound-nsubj,pobj,NNP-NNP,NNP,4,1
1787,11652.0,36,sought,7,6,31,25,5,4,1,24,Tom Harkin,Iowa,-,per,PROPN-PROPN,PROPN,compound-nsubj,poss,NNP-NNP,NNP,5,1
1788,12337.0,33,said,13,9,12,3,8,20,4,-1,Tom Harkin,Iowa,per-per,,PROPN-PROPN,PROPN,compound-nsubj,appos,NNP-NNP,NNP,1,1
1789,852.0,19,represented,6,3,9,6,2,9,3,3,USC Trojans,University of Southern California,per-per,---,PROPN-PROPN,PROPN-ADP-PROPN-PROPN,compound-compound,dobj-prep-compound-pobj,NNP-NNPS,NNP-IN-NNP-NNP,4,1
1790,853.0,118,USA,1,74,9,-65,73,108,-73,8,Megabus,New York City,org,--,PROPN,PROPN-PROPN-PROPN,pobj,compound-nmod-compound,NNP,NNP-NNP-NNP,-1,1
1791,854.0,23,won,7,1,7,6,0,15,6,0,Fujitsu,Japan,per,,PROPN,PROPN,poss,pobj,NNP,NNP,3,1
1792,855.0,39,says,13,20,23,3,19,15,-7,10,student,Royal Institute of Technology,,org-org-org-org,NOUN,PROPN-PROPN-ADP-PROPN,nsubj,compound-pobj-prep-pobj,NN,NNP-NNP-IN-NNP,4,1
1793,856.0,31,Perrett,1,12,16,4,11,14,-11,15,Malyshev Factory,Ukraine,org-org,,PROPN-PROPN,PROPN,compound-pobj,pobj,NNP-NNP,NNP,3,1
1794,857.0,24,named,3,8,9,1,7,14,-5,6,astronaut,Michael J. Smith,org,--,NOUN,PROPN-PROPN-PROPN,compound,compound-compound-pobj,NN,NNP-NNP-NNP,2,1
1795,859.0,27,put,1,1,3,2,0,23,0,2,Afshin,Iran,org,,PROPN,PROPN,nsubj,dobj,NNP,NNP,1,1
1796,860.0,33,is,2,1,10,9,0,22,1,8,Muni Metro,California,-,per,PROPN-PROPN,PROPN,compound-nsubj,dobj,NNP-NNP,NNP,3,1
1797,861.0,40,met,19,3,33,30,2,6,16,14,New York,Edwin D. Morgan,-,per-per-per,PROPN-PROPN,PROPN-PROPN-PROPN,compound-compound,compound-compound-poss,NNP-NNP,NNP-NNP-NNP,8,1
1798,862.0,33,posted,10,2,10,8,1,22,8,0,Marathon,Houston,per,,PROPN,PROPN,nsubj,pobj,NNP,NNP,3,1
1799,863.0,26,was,1,8,17,9,7,8,-7,16,El Sistema,National Network of Youth,org-org,---,PROPN-PROPN,PROPN-PROPN-ADP-PROPN,compound-dobj,compound-pobj-prep-pobj,NNP-NNP,NNP-NNP-IN-NNP,5,1
1800,864.0,67,included,47,1,38,37,0,28,46,-9,SIFE,Egypt,,per,NOUN,PROPN,nsubj,pobj,NNS,NNP,4,1
1801,865.0,77,had,14,47,47,0,46,29,-33,33,Allen,Allen High School,org,--,PROPN,PROPN-PROPN-PROPN,amod,compound-compound-pobj,NNP,NNP-NNP-NNP,0,1
1802,866.0,16,signed,3,1,6,5,0,9,2,3,Apocalypse,Musea,org,,NOUN,PROPN,nsubjpass,pobj,NN,NNP,3,1
1803,867.0,26,Gaston,0,1,4,3,0,21,-1,4,Gaston Tong Sang,French Polynesia,org-org-org,-,PROPN-PROPN-PROPN,PROPN-PROPN,ROOT-compound-ROOT,compound-poss,NNP-NNP-NNP,NNP-NNP,2,1
1804,2349.0,30,greeted,2,15,12,-3,14,17,-13,10,Gaston Tong Sang,French Polynesia,per-per-per,-,PROPN-PROPN-PROPN,PROPN-PROPN,compound-compound-compound,compound-pobj,NNP-NNP-NNP,NNP-NNP,9,1
1805,3708.0,33,doubted,2,10,27,17,9,5,-8,25,Gaston Tong Sang,French Polynesia,--,org-org,PROPN-PROPN-PROPN,PROPN-PROPN,compound-compound-dobj,amod-pobj,NNP-NNP-NNP,NNP-NNP,7,1
1806,11551.0,29,hailed,6,4,1,-3,3,27,2,-5,Gaston Tong Sang,French Polynesia,org-org-org,-,PROPN-PROPN-PROPN,PROPN-PROPN,compound-compound-nsubj,compound-pobj,NNP-NNP-NNP,NNP-NNP,3,1
1807,868.0,36,made,1,7,20,13,6,15,-6,19,Finland,Kallio,,org,PROPN,PROPN,pobj,pobj,NNP,NNP,7,1
1808,869.0,25,is,6,1,23,22,0,1,5,17,William Howard Taft,United States,--,org-org,PROPN-PROPN-PROPN,PROPN-PROPN,compound-compound-compound,compound-pobj,NNP-NNP-NNP,NNP-NNP,8,1
1809,1215.0,81,was,71,3,12,9,2,68,68,-59,William Howard Taft,United States,--,per-per,PROPN-PROPN-PROPN,PROPN-PROPN,compound-compound-appos,compound-pobj,NNP-NNP-NNP,NNP-NNP,6,1
1810,2184.0,45,was,3,15,22,7,14,22,-12,19,William Howard Taft,United States,--,per-per,PROPN-PROPN-PROPN,PROPN-PROPN,compound-compound-dobj,compound-pobj,NNP-NNP-NNP,NNP-NNP,6,1
1811,2526.0,29,inauguration,1,4,13,9,3,15,-3,12,William Howard Taft,United States,per-per-per,-,PROPN-PROPN-PROPN,PROPN-PROPN,compound-compound-pobj,compound-pobj,NNP-NNP-NNP,NNP-NNP,7,1
1812,9105.0,25,anchored,1,12,20,8,11,4,-11,19,William Howard Taft,United States,per-per-per,-,PROPN-PROPN-PROPN,PROPN-PROPN,compound-compound-poss,compound-pobj,NNP-NNP-NNP,NNP-NNP,6,1
1813,871.0,31,revealed,10,1,13,12,0,17,9,3,The Carphone Warehouse,TalkTalk,--,per,DET-PROPN-PROPN,PROPN,det-compound-poss,compound,DT-NNP-NNP,NNP,6,1
1814,872.0,13,was,1,10,11,1,9,1,-9,10,JNU,New Delhi,per,-,PROPN,PROPN-PROPN,compound,compound-pobj,NNP,NNP-NNP,1,1
1815,4293.0,15,was,1,12,13,1,11,1,-11,12,JNU,New Delhi,org,-,PROPN,PROPN-PROPN,compound,compound-pobj,NNP,NNP-NNP,1,1
1816,873.0,15,selected,3,5,9,4,4,5,-2,6,South African Airways,SAA,--,per,PROPN-PROPN-PROPN,PROPN,compound-compound-dobj,appos,NNP-NNP-NNP,NNP,2,1
1817,8218.0,26,was,6,1,5,4,0,20,5,-1,South African Airways,SAA,--,org,PROPN-PROPN-PROPN,PROPN,compound-compound-nsubj,appos,NNP-NNP-NNP,NNP,3,1
1818,874.0,37,signed,3,6,9,3,5,27,-3,6,Dizzee Rascal,Dirtee Stank,org-org,-,PROPN-PROPN,PROPN-PROPN,compound-poss,compound-compound,NNP-NNP,NNP-NNP,2,1
1819,875.0,30,spent,1,9,23,14,8,6,-8,22,England,Jack Hylton,org,-,PROPN,PROPN-PROPN,compound,compound-compound,NNP,NNP-NNP,8,1
1820,876.0,33,picked,7,4,23,19,3,9,3,16,Abubakar,Nigeria,org,,PROPN,PROPN,nsubj,nsubj,NNP,NNP,7,1
1821,10767.0,56,POLICY,2,22,39,17,21,16,-20,37,Abubakar,Nigeria,org,,PROPN,PROPN,poss,pobj,NNP,NNP,7,1
1822,877.0,17,was,12,7,2,-5,6,14,5,-10,Louis-Alexandre Taschereau,Quebec,per-per,,PROPN-PROPN,PROPN,amod-pobj,pobj,NNP-NNP,NNP,6,1
